t_id,vendor,buyer,prod_id,date_time,price,validated_by,status
25021202,vanecapital2,malwex_hold3,100757,45700.40902,402000,11220767,COMPLETED
25021203,reina.chen,wexlercollection,101065,45700.46422,390000,77404927,COMPLETED
25021204,farah.vasquez,vivienne.cross,101098,45700.47774,447500,77404927,COMPLETED
25021205,rothcapital2,GrantMercer,100491,45700.49389,293500,87292197,COMPLETED
25021206,highlandartistslegacytrust,rosemontmuseumofmoderncraftd,100434,45700.50419,716000,77404927,COMPLETED
25021207,elena.desai,southbankmaritimeheritagemus,100370,45700.50509,167000,87292197,COMPLETED
25021208,julia.roberts,jade.campbell,100199,45700.54956,268500,45562918,COMPLETED
25021209,bobby,rosemontdesignheritagecenter,100521,45700.58528,1234000,23121126,COMPLETED
25021210,beatrice.kim,howardfineobjects,100462,45700.58998,374500,12742361,COMPLETED
25021211,crownyoungfineobjects,crossventuresart,100194,45700.63631,188000,87292197,COMPLETED
25021212,gianna.young,vanefamilyoffice,101032,45700.64451,194500,16498618,COMPLETED
25021213,ashlandmuseumofprintedarts,eastgateindustrialartsmuseum,100621,45700.67519,926500,87658927,COMPLETED
25021214,wexlercollection,anthony.garcia,100613,45700.72375,703000,16498618,COMPLETED
25021215,EleanorRook,castillocollections,100106,45700.74513,578500,16498618,COMPLETED
25021301,elea_rook7,windermerepublicartconservan,100404,45701.37439,485500,42365420,COMPLETED
25021302,ari.turner,theo_kinc2,100499,45701.42061,443500,96187039,COMPLETED
25021303,xavier.jacobs,valentina.klein,101062,45701.42625,1803000,,PENDING
25021304,quarrylanemuseumofphotograph,davisauctionpartners,100230,45701.43147,1920000,,PENDING
25021305,aiden.patel,northbridgemuseumofmoderncra,100155,45701.43625,1307000,87292197,COMPLETED
25021306,foundryzimmermanfineobjects,cassidy.mason,100235,45701.44366,202500,87658927,COMPLETED
25021307,DominicHale,andersonartadvisory,100974,45701.4491,675000,16660212,COMPLETED
25021308,ruby.reed,zane.thomas,100421,45701.48152,1037000,45562918,COMPLETED
25021309,lucia.knight,blair.kaur,100117,45701.51862,584500,16660212,COMPLETED
25021310,cedarpointculturalmemoryproj,akira.bennett,100555,45701.52935,848500,75941901,REVERSED
25021311,amir.miller,wexlercollection,100615,45701.53464,1124000,87658927,COMPLETED
25021312,crossventuresart,rosemontmuseumofmoderncraftd,100720,45701.57422,1054000,36058655,COMPLETED
25021313,mwexler_alt,lana.vasquez,101020,45701.718,2207000,23121126,COMPLETED
25021314,vivcross7,erook_family4,100333,45701.73074,94300,77404927,COMPLETED
25021315,delilah.kim,stonefieldmaterialcultureins,100767,45701.74808,4241000,96187039,COMPLETED
25021316,stoneartadvisory,ronanA,100444,45701.85052,473500,16660212,COMPLETED
25021401,howellartadvisory,gran_merc4,100832,45702.38447,383500,72880343,COMPLETED
25021402,ashcroftcollection,parkhurstceramicsmuseum,100859,45702.42899,977500,75941901,COMPLETED
25021403,northbridgemuseumofmoderncra,rothcapital2,100013,45702.45516,163500,72880343,COMPLETED
25021404,daniel.campbell,howellartadvisory,100988,45702.49102,254000,45562918,COMPLETED
25021405,PriyaSethi,tariqinvests,100262,45702.49344,261500,23121126,COMPLETED
25021406,eastgateindustrialartsmuseum,celine.irwin,100362,45702.50255,1900000,96187039,COMPLETED
25021407,oakhollowmuseumofappliedarts,augvan_hold1,100340,45702.54579,501500,77404927,COMPLETED
25021408,iris.knight,crownyoungfineobjects,101010,45702.68234,1258000,23121126,COMPLETED
25021409,GrantMercer,celi_ster3,100491,45702.68694,323000,87658927,REJECTED
25021410,ari.turner,CeliaSterling,100936,45702.84688,567000,23121126,COMPLETED
25021501,TheoKincaid,southbanktextilearchive,100357,45703.50315,495500,45562918,COMPLETED
25021502,quinn.campbell,ruby.reed,100652,45703.51927,195500,16498618,COMPLETED
25021503,orchardhousecommunityartsfou,davisauctionpartners,100952,45703.54631,619500,96187039,COMPLETED
25021504,ronash_hold5,juniperridgeartistslegacytru,100484,45703.56579,625000,12742361,FAILED
25021505,ari.turner,naomi.reyes,100213,45703.57148,91500,72880343,COMPLETED
25021506,psethi_family6,EleanorRook,100224,45703.62624,253000,16498618,COMPLETED
25021507,nadia_whitmore,redcedarfolkartfoundation,101097,45703.63988,3389000,35242525,COMPLETED
25021508,orchardhousecommunityartsfou,foundryzimmermanfineobjects,100826,45703.66575,537500,72880343,COMPLETED
25021509,gran_merc4,reina.sullivan,100832,45703.77885,359500,,CANCELLED
25021510,rosemontmuseumofmoderncraftd,pineharborrailwayhistorycent,100060,45703.81663,317000,11220767,COMPLETED
25021511,howardfineobjects,cassidy.lane,100150,45703.87073,493500,96187039,CANCELLED
25021601,ronanA,ruby.reed,100063,45704.42115,749500,35242525,COMPLETED
25021602,greatlakesindustrialartsmuse,ronashcroft7,100324,45704.68372,412500,90907400,COMPLETED
25021701,hearthstonefolkartarchive,abigail.martinez,100473,45705.37707,865500,45562918,COMPLETED
25021702,abigail.morgan,meridianmillercollections,100556,45705.38024,1164000,96187039,COMPLETED
25021703,croth_alt,theo.kim,100847,45705.4264,505500,75941901,COMPLETED
25021704,ruby.reed,ashcroftcollection,101046,45705.43272,459500,35242525,COMPLETED
25021705,croth_alt,reina.rivera,100732,45705.43455,1596000,87658927,COMPLETED
25021706,OscarBexley,fairmontmaritimeheritagemuse,101024,45705.45152,284500,45562918,COMPLETED
25021707,windermerepublicartconservan,akira.bennett,100718,45705.46927,376000,45562918,COMPLETED
25021708,cassidy.ito,blair.kaur,100593,45705.48326,2192000,75941901,COMPLETED
25021709,MWexler,adamscollections,101013,45705.48589,1304000,35242525,COMPLETED
25021710,tanglewoodfolkartarchive,wexlercollection,100840,45705.49051,1598000,12742361,COMPLETED
25021711,castillocollections,georgia_elli,101099,45705.52123,998000,42365420,COMPLETED
25021712,quinn.cho,elena.desai,100156,45705.57852,126500,12742361,COMPLETED
25021713,southbankmaritimeheritagemus,psethi_family6,100831,45705.58852,312500,16498618,COMPLETED
25021714,heritagerowmaterialculturein,jade.campbell,100774,45705.59505,1102000,87292197,COMPLETED
25021715,eastgatefolkartarchive,crosscapital2,101074,45705.63238,612000,96187039,COMPLETED
25021716,elmsteadculturalpreservation,valecapital2,100552,45705.63403,103500,75941901,COMPLETED
25021717,PriyaSethi,foundrybennettfineobjects,100981,45705.64395,250500,87658927,COMPLETED
25021718,davisauctionpartners,nathan58,101079,45705.65378,288000,87658927,COMPLETED
25021719,malik.johnson,PriyaSethi,100077,45705.66705,411500,87292197,COMPLETED
25021720,redcedarfolkartfoundation,elmsteadculturalpreservation,100467,45705.66944,478500,35242525,COMPLETED
25021721,ronanA,vivienne.cross,101018,45705.69425,416500,87292197,COMPLETED
25021722,GrantMercer,caesar,100087,45705.69566,283500,87658927,COMPLETED
25021723,mwexler_alt,mina.singh,100791,45705.72561,2521000,96187039,COMPLETED
25021724,windermerepublicartconservan,rosemontmuseumofmoderncraftd,100653,45705.82631,80800,35242525,COMPLETED
25021725,theo_kinc2,sabrina.shah,100722,45705.83382,228500,,PENDING
25021801,davisauctionpartners,wexlercollection,101017,45706.34311,378500,12742361,COMPLETED
25021802,xavier.jacobs,gran_merc4,100690,45706.34823,1207000,11220767,COMPLETED
25021803,celine.irwin,gran_merc4,100884,45706.46552,342500,96187039,COMPLETED
25021804,ftran_westhave,caesar,100271,45706.48723,1103000,87658927,COMPLETED
25021805,greatlakesindustrialartsmuse,OscarBexley,100428,45706.49148,1592000,16660212,CANCELLED
25021806,malik.johnson,ronashcroft7,100516,45706.5013,780000,42365420,COMPLETED
25021807,HelenaVale,foundrybennettfineobjects,100886,45706.52718,258000,77404927,COMPLETED
25021808,abigail.martinez,avane_alt,100273,45706.53147,622500,75941901,REVERSED
25021809,northbridgemuseumofmoderncra,farahholdings1,100073,45706.53934,1342000,90907400,COMPLETED
25021810,windermeremuseumofmoderncraf,theo.foster,100572,45706.54032,300500,96187039,COMPLETED
25021811,fairmontmaritimeheritagemuse,gmercer_family1,100220,45706.54861,327000,45562918,COMPLETED
25021812,abigail.bennett,ashcroftcapital2,100994,45706.56345,309000,23121126,COMPLETED
25021813,henry.franklin,vanefamilyoffice,101047,45706.56737,882000,35242525,COMPLETED
25021814,jade.campbell,elias.garcia,100420,45706.59374,110000,87658927,COMPLETED
25021815,copperlinemuseumofphotograph,pineharborrailwayhistorycent,100673,45706.66022,257500,77404927,COMPLETED
25021816,EleanorRook,foundryzimmermanfineobjects,100337,45706.67884,397500,96187039,COMPLETED
25021817,abigail.morgan,obexley_family3,100240,45706.7109,201000,35242525,REJECTED
25021818,celrot_hold2,ashcroftcapital2,100783,45706.84436,288000,16498618,REJECTED
25021819,DominicHale,harborlightmuseumofprintedar,100992,45706.85287,479000,96187039,COMPLETED
25021901,northbridgemuseumofmoderncra,rothcapital2,100009,45707.43072,186500,36058655,COMPLETED
25021902,malwex_hold3,mina.singh,100760,45707.47527,308000,,CANCELLED
25021903,renee.kim,blair.kaur,100995,45707.47656,1134000,87658927,COMPLETED
25021904,foundryxucollections,cassidy.mason,100985,45707.51613,569500,75941901,COMPLETED
25021905,tanglewoodculturalmemoryproj,bobby,100215,45707.53235,391000,96187039,COMPLETED
25021906,andersonartadvisory,cassidy.mason,100997,45707.61588,424000,87658927,COMPLETED
25021907,cassidy.mason,harper.flores,100644,45707.62228,738500,12742361,COMPLETED
25021908,croth_alt,harper7,101084,45707.62563,334500,42365420,COMPLETED
25021909,isaac.shah,vanefamilyoffice,100368,45707.68575,303000,87292197,COMPLETED
25021910,heritagerowmaterialculturein,foundryzimmermanfineobjects,100255,45707.73458,1566000,23121126,COMPLETED
25021911,ravenwoodcraftpreservationso,henry.ellis,100257,45707.77826,202500,96187039,COMPLETED
25021912,heritagerowmaterialculturein,lucia.knight,100094,45707.7806,446000,96187039,COMPLETED
25021913,aaron.olsen,howellartadvisory,101028,45707.78223,390000,77404927,COMPLETED
25021914,rothcapital2,crossventuresart,100116,45707.79229,391500,96187039,COMPLETED
25021915,elmsteadhistoricalsociety,bishopheritagesales,100742,45707.83709,1100000,45562918,COMPLETED
25022001,GrantMercer,rohan.vasquez,100819,45708.33541,1010000,11220767,COMPLETED
25022002,renee.kim,howellartadvisory,100468,45708.38764,770000,96187039,COMPLETED
25022003,walkercollections,howellartadvisory,100989,45708.40928,1393000,36058655,COMPLETED
25022004,felix.romero,valeheritagefund,100411,45708.4115,1721000,87658927,COMPLETED
25022005,ashlandmuseumofprintedarts,henry.ellis,100935,45708.45527,1427000,75941901,COMPLETED
25022006,ravenwoodcraftpreservationso,foundryzimmermanfineobjects,100984,45708.45541,645000,96187039,COMPLETED
25022007,howellartadvisory,elmsteadculturalpreservation,100934,45708.46728,1281000,90907400,COMPLETED
25022008,isaac.shah,vanecapital2,100598,45708.47101,531500,23121126,COMPLETED
25022009,eastgatefolkartarchive,ashcroftcollection,100061,45708.4862,362500,87658927,REVERSED
25022010,timberlinerestorationfoundat,EleanorRook,100877,45708.48722,359000,36058655,COMPLETED
25022011,northbridgemuseumofmoderncra,foxgloveartistslegacytrust,100316,45708.48943,270500,72880343,COMPLETED
25022012,parkhurstceramicsmuseum,valeheritagefund,100298,45708.52698,217000,12742361,COMPLETED
25022013,aaron.olsen,ari.turner,100343,45708.55838,118500,36058655,COMPLETED
25022014,ronashcroft7,atlaspatelauctions,100516,45708.62439,700000,96187039,REJECTED
25022015,julia.roberts,ashcroftcollection,100109,45708.62556,281500,90907400,COMPLETED
25022016,sabrina.shah,ashcroftcollection,100120,45708.67934,1008000,23121126,COMPLETED
25022017,ftran_westhave,sabrina.shah,100415,45708.69178,781500,36058655,COMPLETED
25022018,henry.ellis,MWexler,100254,45708.70806,432500,11220767,COMPLETED
25022019,harborlightpublicartconserva,andersonartadvisory,100550,45708.72498,412000,75941901,COMPLETED
25022020,nadi_whit5,isaac.shah,100278,45708.72764,266500,,FAILED
25022021,nathan58,choiartadvisory,101068,45708.73515,679500,87658927,COMPLETED
25022101,priya.lane,stoneartadvisory,100500,45709.39743,1826000,16660212,COMPLETED
25022102,ronanA,howellartadvisory,100850,45709.39821,577500,16498618,COMPLETED
25022103,georgia.lee,northbridgemuseumofmoderncra,100205,45709.41697,256500,,PENDING
25022104,lana.vasquez,granitehillbotanicalheritage,100256,45709.42546,121500,36058655,COMPLETED
25022105,xavier.jacobs,elliscollections,101062,45709.44509,1565000,87292197,COMPLETED
25022106,khalil.kapoor,windermerepublicartconservan,100763,45709.45345,819500,75941901,COMPLETED
25022107,celine.irwin,ruby.reed,100880,45709.46464,955500,11220767,COMPLETED
25022108,ashlanddecorativeartsarchive,nathan58,100955,45709.4661,115500,77404927,COMPLETED
25022109,mwexler_alt,wexlercollection,101023,45709.49179,1236000,16660212,COMPLETED
25022110,cassidy.ito,celine.irwin,100991,45709.49707,604000,35242525,COMPLETED
25022111,cedarpointculturalmemoryproj,akira.bennett,100518,45709.51065,1512000,72880343,REVERSED
25022112,silvermarshdecorativeartsarc,GrantMercer,100508,45709.54311,826000,45562918,FAILED
25022113,andersonartadvisory,imani.reed,100134,45709.5578,362500,36058655,COMPLETED
25022114,wexlercapital2,vanefamilyoffice,101030,45709.56606,299000,90907400,COMPLETED
25022115,celrot_hold2,elmsteadculturalpreservation,100093,45709.59175,310500,96187039,COMPLETED
25022116,yorkfieldfurnituredesignarch,ashcroftcapital2,100490,45709.59295,609500,96187039,COMPLETED
25022117,rothartadvisory,ruby.reed,100789,45709.59862,5240000,75941901,COMPLETED
25022118,granitehillmuseumoflocalindu,elmsteadculturalpreservation,100976,45709.61271,207000,72880343,COMPLETED
25022119,windermeremuseumofmoderncraf,selene78,100327,45709.63111,190000,96187039,COMPLETED
25022120,zane.thomas,atlaspatelauctions,100604,45709.68601,690000,72880343,FAILED
25022121,EleanorRook,avane_alt,100998,45709.68729,262500,87292197,COMPLETED
25022122,AuggieVane,liucollections,101088,45709.7008,326500,35242525,COMPLETED
25022123,rosemontmuseumofmoderncraftd,wexlercollection,100845,45709.74792,220000,87292197,COMPLETED
25022124,abigail.bennett,windermeredesignheritage_org,100442,45709.85277,713500,87658927,COMPLETED
25022201,ashcroftcollection,andersonartadvisory,100824,45710.37889,402000,75941901,COMPLETED
25022202,EleanorRook,meridianmillercollections,100372,45710.6211,211500,87292197,COMPLETED
25022203,quarrylanecraftpreservations,augvane7,100978,45710.70347,580500,42365420,COMPLETED
25022401,jade.campbell,aaron.olsen,100177,45712.54613,635500,77404927,FAILED
25022402,aaron.olsen,vivcross7,100412,45712.59825,1004000,96187039,COMPLETED
25022403,santiago.alvarez,bobby,100222,45712.63571,329500,11220767,COMPLETED
25022404,howellartadvisory,southbankmaritimeheritagemus,100038,45712.7431,112000,87658927,COMPLETED
25022501,imani.thomas,ftran_westhave,100607,45713.4466,817500,,FAILED
25022502,howellartadvisory,wexlercapital2,100402,45713.56902,441500,,PENDING
25022503,selene78,isaac.shah,100874,45713.66862,354000,23121126,FAILED
25022504,nadi_whit5,valeheritagefund,100278,45713.6733,258000,,FAILED
25022505,foundrybennettfineobjects,foundryxucollections,101043,45713.74508,436500,,CANCELLED
25022601,ari.morgan,rothcapital2,100693,45714.5669,290500,,PENDING
25022602,ronash_hold5,rothartadvisory,100484,45714.59147,557500,,CANCELLED
25022603,oakhollowmuseumofappliedarts,felix.romero,100301,45714.63634,1276000,96187039,REVERSED
25022604,celine.irwin,granitehillmuseumoflocalindu,100636,45714.66309,758500,96187039,COMPLETED
25022605,yasmin.roberts,mwexler_alt,101044,45714.72043,146500,,CANCELLED
25022701,nathan.hassan,ashlandmuseumofprintedarts,100479,45715.52375,174000,42365420,REJECTED
25022801,CelesteRoth,GrantMercer,101094,45716.38878,1205000,96187039,COMPLETED
25022802,ramirezauctionpartners,heritagerowmaterialculturein,100990,45716.44429,326500,36058655,COMPLETED
25022803,AuggieVane,elmsteadhistoricalsociety,100953,45716.44946,1719000,96187039,COMPLETED
25022804,harper.ellis,xavier.jacobs,100980,45716.62561,139500,11220767,COMPLETED
25022805,keystoneandersonauctions,howellartadvisory,101095,45716.69697,1476000,12742361,COMPLETED
25030301,malwex_hold3,sabrina.shah,100161,45719.39427,342500,45562918,COMPLETED
25030302,GrantMercer,elmsteadculturalpreservation,100918,45719.42943,1453000,96187039,COMPLETED
25030303,zane.thomas,beatrice.kim,101078,45719.43219,664000,72880343,COMPLETED
25030304,greatlakesindustrialartsmuse,georgia_elli,100417,45719.43913,3284000,,FAILED
25030305,ashcroftcapital2,harper7,100660,45719.52399,113000,90907400,COMPLETED
25030306,chloe.singh,ronanA,100663,45719.58661,550000,75941901,REJECTED
25030307,cassidy.mason,southbankmaritimeheritagemus,100985,45719.61628,580500,16498618,COMPLETED
25030308,cassidy.ito,crosscapital2,100481,45719.62718,980000,16660212,COMPLETED
25030309,heritagerowmaterialculturein,rothartadvisory,100811,45719.66657,258500,36058655,COMPLETED
25030310,lana.vasquez,ronashcroft7,100294,45719.67045,213000,16498618,COMPLETED
25030311,stonefieldpublicartconservan,avane_alt,101064,45719.68998,144000,,CANCELLED
25030312,celine.irwin,elliscollections,100058,45719.69508,126500,72880343,COMPLETED
25030313,ironwoodcraftpreservationsoc,ashcroftcollection,100158,45719.70875,420000,12742361,FAILED
25030314,redcedarfolkartfoundation,rothcapital2,100639,45719.71417,657000,12742361,COMPLETED
25030315,howellartadvisory,cassidy.mason,100635,45719.87216,513000,75941901,COMPLETED
25030401,elmsteadculturalpreservation,granitehillmuseumoflocalindu,100976,45720.34358,196500,36058655,COMPLETED
25030402,rosemontmuseumofmoderncraftd,copperlinemuseumofphotograph,100351,45720.41211,726500,75941901,COMPLETED
25030403,daniel.hall,AuggieVane,100331,45720.41348,372500,16660212,COMPLETED
25030404,theo.foster,rosemontmuseumofmoderncraftd,100572,45720.4162,295500,45562918,COMPLETED
25030405,foundryzimmermanfineobjects,andersonartadvisory,100587,45720.49219,4570000,75941901,COMPLETED
25030406,malwexler7,OscarBexley,100560,45720.50111,341000,75941901,COMPLETED
25030407,eastgateindustrialartsmuseum,cassidy.ito,100140,45720.51058,205000,12742361,COMPLETED
25030408,southbankmaritimeheritagemus,foundryzimmermanfineobjects,100319,45720.52024,128000,45562918,COMPLETED
25030409,crownyoungfineobjects,noelle.palmer,100353,45720.54855,965500,16660212,COMPLETED
25030410,psethi_family6,wexlercapital2,100987,45720.55522,1055000,72880343,COMPLETED
25030411,eastgateindustrialartsmuseum,gmercer_family1,100322,45720.57366,150500,72880343,COMPLETED
25030412,chloe.wilson,yorkfieldfurnituredesignarch,100437,45720.57417,521500,23121126,COMPLETED
25030413,northbridgemuseumofmoderncra,henry.ellis,100100,45720.59568,232000,87292197,COMPLETED
25030414,ashlandmuseumofprintedarts,chloe.wilson,100632,45720.59928,201500,90907400,COMPLETED
25030415,gran_merc4,henry.ellis,100119,45720.60269,709500,87292197,COMPLETED
25030416,windermerepublicartconservan,vcross_alt,100369,45720.6142,401500,45562918,COMPLETED
25030417,castillocollections,harper7,100645,45720.61491,174500,35242525,COMPLETED
25030418,greatlakesindustrialartsmuse,ruby.reed,100614,45720.63339,3407000,96187039,COMPLETED
25030419,CeliaSterling,elliscollections,100936,45720.66872,577000,42365420,COMPLETED
25030420,northbridgemuseumofmoderncra,stoneartadvisory,100306,45720.68035,584500,75941901,COMPLETED
25030421,eastgaterailwayhistorycenter,abigail.morgan,100561,45720.6822,109500,72880343,FAILED
25030422,ashlandmuseumofprintedarts,kai.chen,100330,45720.71894,467500,16498618,COMPLETED
25030423,oakhollowmuseumofappliedarts,lana.vasquez,100301,45720.73185,1172000,36058655,COMPLETED
25030424,croth_alt,paola.santos,100279,45720.73947,197500,77404927,COMPLETED
25030425,jonah.irwin,granitehillmuseumoflocalindu,100068,45720.82404,724500,87292197,COMPLETED
25030426,harborlightmuseumofprintedar,aiden.patel,100151,45720.82748,195000,72880343,COMPLETED
25030427,adamscollections,howardfineobjects,100738,45720.82771,1467000,36058655,COMPLETED
25030428,elliscollections,oakhollowmuseumofappliedarts,100539,45720.83855,586500,16498618,COMPLETED
25030429,dhale_family5,helvale7,100848,45720.85316,767000,23121126,COMPLETED
25030501,ashcroftcollection,kai.chen,100062,45721.44384,78600,16498618,COMPLETED
25030502,rothcapital2,harper7,100013,45721.44806,162000,77404927,COMPLETED
25030503,theo.foster,wexlercapital2,100511,45721.49091,414000,11220767,COMPLETED
25030504,zane.thomas,bishopheritagesales,100872,45721.49461,760000,11220767,COMPLETED
25030505,redcedarfolkartfoundation,howellartadvisory,101015,45721.57019,823000,35242525,COMPLETED
25030506,liucollections,camila.park,100924,45721.57823,704500,87292197,COMPLETED
25030507,croth_alt,foundrybennettfineobjects,101014,45721.57985,294000,87658927,COMPLETED
25030508,DominicHale,henry.franklin,100782,45721.61811,893000,,PENDING
25030509,quinn.cho,vanefamilyoffice,101002,45721.61823,541500,75941901,COMPLETED
25030510,sabrina.shah,greatlakesindustrialartsmuse,100590,45721.62942,687500,45562918,COMPLETED
25030511,erook_family4,gmercer_family1,100333,45721.64774,95400,77404927,COMPLETED
25030512,abigail.bennett,gmercer_family1,100347,45721.65418,947500,12742361,CANCELLED
25030513,harper.flores,crossventuresart,100312,45721.67093,537500,16498618,COMPLETED
25030514,lorenzo.xu,jade.campbell,100729,45721.67285,503500,75941901,COMPLETED
25030515,vivienne.cross,camila.park,100318,45721.68455,219500,77404927,COMPLETED
25030516,akira.bennett,vanecapital2,100622,45721.68884,696000,16498618,COMPLETED
25030517,yasmin.roberts,stoneartadvisory,101044,45721.69407,144000,11220767,COMPLETED
25030518,fairmontdesignheritagecenter,ari.turner,100010,45721.70602,155000,23121126,COMPLETED
25030519,vanecapital2,psethi_family6,100344,45721.83596,1220000,23121126,COMPLETED
25030601,georgia.lee,wexlercollection,100453,45722.46902,233500,,CANCELLED
25030602,foundryzimmermanfineobjects,dhale_family5,100784,45722.5062,2646000,16660212,COMPLETED
25030603,amir.miller,reyesfineobjects,100591,45722.52685,372000,87292197,COMPLETED
25030604,elmsteadhistoricalsociety,valecapital2,101021,45722.54619,740000,,PENDING
25030605,lana.vasquez,augvane7,101020,45722.55205,2164000,87658927,FAILED
25030606,castillocollections,ronashcroft7,100961,45722.59895,1414000,16660212,COMPLETED
25030607,granitehillmuseumoflocalindu,lana.vasquez,100446,45722.60638,300500,72880343,FAILED
25030608,CelesteRoth,lucia.knight,100803,45722.68083,695500,23121126,COMPLETED
25030609,julia.roberts,nadi_whit5,100044,45722.71932,153000,16660212,COMPLETED
25030610,wexlercollection,nadia_whitmore,101065,45722.73932,387000,16498618,COMPLETED
25030611,oakhollowmuseumofappliedarts,davisauctionpartners,100032,45722.85988,157000,72880343,COMPLETED
25030701,MWexler,andersonartadvisory,101250,45723.45502,1080000,90907400,COMPLETED
25030702,meridianmillercollections,javier.hayes,100285,45723.47525,206500,75941901,COMPLETED
25030703,windermerepublicartconservan,helvale7,100916,45723.50056,621500,23121126,COMPLETED
25030704,EleanorRook,oakhollowmuseumofappliedarts,101022,45723.55611,208500,96187039,COMPLETED
25030705,anthony.garcia,ruby.reed,100252,45723.61299,214500,35242525,COMPLETED
25030706,elmsteadhistoricalsociety,ashcroftcollection,100953,45723.62843,1737000,96187039,COMPLETED
25030707,stoneheritagesales,ruby.reed,100871,45723.6745,200000,11220767,COMPLETED
25030708,sabrina.shah,ftran_westhave,100415,45723.68022,779500,96187039,COMPLETED
25030709,tariqinvests,ruby.reed,101054,45723.6841,1791000,16498618,COMPLETED
25030710,cassidy.ito,eastgateindustrialartsmuseum,100456,45723.71016,433000,45562918,COMPLETED
25030711,mwexler_alt,andersonartadvisory,100676,45723.71438,313500,36058655,COMPLETED
25030801,nadia_whitmore,psethi_family6,100960,45724.50692,158000,16498618,REJECTED
25030802,HelenaVale,farah.vasquez,100818,45724.56066,254500,96187039,COMPLETED
25030803,howellartadvisory,rothartadvisory,100947,45724.62841,269000,16498618,COMPLETED
25030804,orchardhousecommunityartsfou,ftran_westhave,100817,45724.64763,605000,23121126,COMPLETED
25030805,yorkfieldfurnituredesignarch,ashcroftcollection,100873,45724.65476,521000,11220767,COMPLETED
25030806,eastgateindustrialartsmuseum,liucollections,100081,45724.65589,260000,11220767,COMPLETED
25030807,clara.ross,ashcroftcollection,100371,45724.70086,431000,23121126,COMPLETED
25030901,amir.miller,ftran_westhave,100950,45725.46403,1177000,42365420,COMPLETED
25030902,caleb.campbell,nadia_whitmore,101089,45725.58688,1420000,16660212,COMPLETED
25030903,ashcroftcapital2,crossventuresart,100994,45725.6531,327000,42365420,COMPLETED
25030904,aiden.patel,yorkfieldfurnituredesignarch,100374,45725.72328,597500,35242525,COMPLETED
25030905,eastgateindustrialartsmuseum,javier.hayes,100041,45725.80255,255000,11220767,COMPLETED
25031001,aaron.olsen,sabrina.shah,100088,45726.38925,195500,75941901,COMPLETED
25031002,gmercer_family1,howellartadvisory,100333,45726.44007,89200,42365420,FAILED
25031003,abigail.bennett,ashcroftcapital2,100737,45726.45039,5292000,87658927,COMPLETED
25031004,heritagerowceramicsmuseum,rothcapital2,100573,45726.5014,852000,42365420,COMPLETED
25031005,liucollections,wexlercollection,100812,45726.51432,420500,96187039,COMPLETED
25031006,highlandartistslegacytrust,vivienne.cross,101082,45726.52383,731000,35242525,COMPLETED
25031007,wexlercapital2,farah.vasquez,100206,45726.53112,321500,87292197,COMPLETED
25031008,rohan.vasquez,fairmontmaritimeheritagemuse,100819,45726.57299,942000,87658927,COMPLETED
25031009,foxgloveartistslegacytrust,farah.vasquez,100316,45726.58108,289000,90907400,COMPLETED
25031010,granitehillmuseumoflocalindu,isaac.shah,101196,45726.59425,292000,35242525,COMPLETED
25031011,TheoKincaid,nadi_whit5,101225,45726.68162,72700,42365420,COMPLETED
25031012,nia.sims,aaron.olsen,100982,45726.69069,478000,36058655,COMPLETED
25031013,juniperridgepublicartconserv,gmercer_family1,101155,45726.7066,515500,75941901,COMPLETED
25031014,copperlinemuseumofphotograph,eastgateindustrialartsmuseum,100510,45726.72572,3817000,96187039,COMPLETED
25031015,julia.roberts,meridianmillercollections,100735,45726.7325,970500,12742361,COMPLETED
25031016,stoneheritagesales,andersonartadvisory,100113,45726.78368,1200000,87658927,COMPLETED
25031017,nia.jensen,naomi.reyes,101147,45726.83581,672000,77404927,COMPLETED
25031101,highlandartistslegacytrust,santiago.alvarez,100683,45727.42247,1592000,87292197,COMPLETED
25031102,robertsheritagesales,gmercer_family1,100959,45727.43822,501000,16498618,COMPLETED
25031103,abigail.morgan,brookfieldarchitecturalherit,100128,45727.44458,610500,35242525,COMPLETED
25031104,gmercer_family1,noelle.palmer,100475,45727.44542,818500,87292197,COMPLETED
25031105,rosemontmuseumofmoderncraftd,wexlercollection,100434,45727.45382,652500,87292197,COMPLETED
25031106,valecapital2,wexlercollection,100552,45727.47346,100500,72880343,COMPLETED
25031107,howardfineobjects,harper7,100738,45727.48766,1451000,,CANCELLED
25031108,longfellowestatecollection,davisauctionpartners,101063,45727.49624,508000,96187039,FAILED
25031109,yasmin.roberts,vanefamilyoffice,100133,45727.53052,387000,87658927,COMPLETED
25031110,liucollections,meridianmillercollections,100111,45727.53149,598500,16660212,COMPLETED
25031111,crosscapital2,EleanorRook,100310,45727.61325,590500,87292197,COMPLETED
25031112,isaac.shah,celine.irwin,100011,45727.63939,87900,16660212,COMPLETED
25031113,valentina.klein,avane_alt,101077,45727.661,293500,45562918,COMPLETED
25031114,blair.kaur,psethi_family6,100117,45727.66826,605000,87658927,COMPLETED
25031115,redcedarfolkartfoundation,vanefamilyoffice,100017,45727.68806,75000,16498618,COMPLETED
25031116,ashcroftcollection,nadia_whitmore,100109,45727.71612,290000,36058655,CANCELLED
25031201,priya.nelson,wexlercollection,100188,45728.38282,1053000,87658927,COMPLETED
25031202,castillocollections,orchardhousecommunityartsfou,100435,45728.43978,939000,11220767,COMPLETED
