t_id;vendor;buyer;prod_id;date_time;price;validated_by;status;phase;event;month;product_tx_no;completed_transfer_no;is_resale;is_relevant
25031910;mina.singh;daniel.hall;100699;2025-03-19 11:53:41;630000.0;23121126;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25031911;elmsteadculturalmemoryprojec;liucollections;100595;2025-03-19 12:00:11;892000.0;87658927;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25031912;howardfineobjects;malik.johnson;100121;2025-03-19 12:13:36;382500.0;23121126;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25031913;harper7;yorkfieldfurnituredesignarch;100771;2025-03-19 12:17:28;355500.0;77404927;COMPLETED;4;25;2025-03;3;3;TRUE;FALSE
25031914;mwexler_alt;southbanktextilearchive;101176;2025-03-19 12:29:25;262000.0;42365420;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25031915;wexlercollection;vanefamilyoffice;100745;2025-03-19 13:15:57;467000.0;75941901;COMPLETED;4;25;2025-03;4;3;TRUE;FALSE
25031916;quinn.campbell;howardfineobjects;100019;2025-03-19 14:50:19;140000.0;90907400;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25031917;greatlakesindustrialartsmuse;priya.nelson;100417;2025-03-19 14:53:28;3314000.0;87658927;COMPLETED;4;25;2025-03;4;2;TRUE;FALSE
25031918;fairmontmaritimeheritagemuse;juniperridgeartistslegacytru;101024;2025-03-19 15:27:34;283000.0;96187039;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25031919;meridianhassancollections;cassidy.ito;101245;2025-03-19 15:28:42;658500.0;75941901;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25031920;elliscollections;ruby.reed;101115;2025-03-19 15:30:34;536500.0;42365420;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25031921;harborlightdecorativeartsarc;redcedarfolkartfoundation;101182;2025-03-19 15:54:09;677500.0;;PENDING;4;25;2025-03;1;;FALSE;FALSE
25031922;isaac.rivera;abigail.morgan;101000;2025-03-19 16:03:50;571500.0;77404927;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25031923;farah.vasquez;castillocollections;100818;2025-03-19 16:21:41;254000.0;12742361;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25031924;arcadialamauctions;ftran_westhave;100733;2025-03-19 16:46:57;3443000.0;87658927;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25031925;malik.johnson;howardfineobjects;100321;2025-03-19 18:12:23;125500.0;77404927;COMPLETED;4;25;2025-03;4;2;TRUE;FALSE
25031926;bellwethermaterialcultureins;imani.reed;100046;2025-03-19 18:38:18;225000.0;72880343;REJECTED;4;25;2025-03;2;;FALSE;FALSE
25031927;abigail.martinez;ari.turner;100273;2025-03-19 20:11:53;553000.0;12742361;COMPLETED;4;25;2025-03;5;3;TRUE;FALSE
25031928;redcedarfolkartfoundation;aaron.olsen;100527;2025-03-19 20:47:44;1344000.0;45562918;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032001;yara.flores;abigail.bennett;100895;2025-03-20 08:12:42;2370000.0;36058655;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032002;GrantMercer;meridianmillercollections;101094;2025-03-20 10:36:49;1225000.0;96187039;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032003;khalil.kapoor;OscarBexley;100911;2025-03-20 11:17:18;4813000.0;96187039;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032004;bobby;ashcroftcollection;100146;2025-03-20 11:18:08;254000.0;45562918;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032005;crosscapital2;cassidy.ito;100211;2025-03-20 12:20:23;869500.0;87658927;COMPLETED;4;25;2025-03;4;2;TRUE;FALSE
25032006;kai.zimmerman;rothartadvisory;100939;2025-03-20 13:14:40;1929000.0;16498618;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032007;howellartadvisory;ashcroftcapital2;101028;2025-03-20 13:23:51;413000.0;96187039;COMPLETED;4;25;2025-03;3;3;TRUE;FALSE
25032008;avane_alt;GrantMercer;101123;2025-03-20 13:29:50;243500.0;45562918;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032009;malik.johnson;foundryxucollections;100290;2025-03-20 14:05:36;2060000.0;12742361;COMPLETED;4;25;2025-03;2;1;FALSE;FALSE
25032010;elmsteadhistoricalsociety;valecapital2;101240;2025-03-20 14:11:21;422000.0;35242525;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032011;celi_ster3;rosemontmuseumofmoderncraftd;100710;2025-03-20 14:24:18;1155000.0;16660212;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032012;adamscollections;santiago.alvarez;101057;2025-03-20 14:50:00;729500.0;16498618;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032013;liucollections;HelenaVale;101033;2025-03-20 15:55:03;934500.0;16660212;REVERSED;4;25;2025-03;2;;TRUE;FALSE
25032014;bobby;ashlandmuseumofprintedarts;100200;2025-03-20 16:29:51;766500.0;96187039;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032015;harborlightmuseumofprintedar;andersonartadvisory;100270;2025-03-20 16:48:12;746500.0;90907400;COMPLETED;4;25;2025-03;3;2;TRUE;FALSE
25032016;tariqinvests;chloe.wilson;100758;2025-03-20 17:04:30;662500.0;87292197;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032017;isaac.shah;malwexler7;101191;2025-03-20 17:44:55;452000.0;87658927;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032018;malik.johnson;GrantMercer;100901;2025-03-20 20:17:32;551000.0;87658927;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032101;imani.reed;cassidy.ito;100637;2025-03-21 08:37:19;499500.0;45562918;COMPLETED;4;25;2025-03;4;3;TRUE;FALSE
25032102;meridianmillercollections;TheoKincaid;100339;2025-03-21 08:56:14;984000.0;16498618;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032103;celine.irwin;quinn.campbell;100091;2025-03-21 09:18:10;390000.0;42365420;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032104;cassidy.mason;andersonartadvisory;100235;2025-03-21 09:40:01;205500.0;72880343;COMPLETED;4;25;2025-03;3;3;TRUE;FALSE
25032105;tariqinvests;celrot_hold2;100842;2025-03-21 10:20:24;552500.0;90907400;COMPLETED;4;25;2025-03;3;3;TRUE;FALSE
25032106;sabrina.shah;valecapital2;100912;2025-03-21 10:39:28;294500.0;77404927;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032107;keystonepatelfineobjects;northbridgemuseumofmoderncra;100838;2025-03-21 10:42:48;329000.0;87292197;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032108;CelesteRoth;augvan_hold1;101142;2025-03-21 11:40:32;517500.0;42365420;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032109;ronanA;ashcroftcapital2;101167;2025-03-21 12:38:47;3212000.0;23121126;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032110;robertsheritagesales;crosscapital2;101156;2025-03-21 12:41:39;3578000.0;96187039;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032111;orchardhousecommunityartsfou;gianna.young;100185;2025-03-21 12:44:51;1424000.0;72880343;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032112;sabrina.shah;psethi_family6;101221;2025-03-21 12:48:15;2034000.0;36058655;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032113;foundrybennettfineobjects;ashcroftcollection;100286;2025-03-21 12:51:08;562500.0;35242525;REJECTED;4;25;2025-03;5;;TRUE;FALSE
25032114;crossventuresart;theo_kinc2;100194;2025-03-21 14:24:18;200500.0;11220767;COMPLETED;4;25;2025-03;3;3;TRUE;FALSE
25032115;croth_alt;vcross_alt;101207;2025-03-21 14:45:53;447000.0;11220767;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032116;jade.campbell;ruby.reed;100627;2025-03-21 15:22:11;1224000.0;35242525;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032117;rothartadvisory;dhale_family5;101193;2025-03-21 15:40:38;299500.0;75941901;COMPLETED;4;25;2025-03;2;1;FALSE;FALSE
25032118;meridianmillercollections;crossventuresart;100900;2025-03-21 15:57:24;965000.0;90907400;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032119;ronashcroft7;augvan_hold1;100324;2025-03-21 17:01:54;405500.0;16660212;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032120;heritagerowmaterialculturein;vanecapital2;100990;2025-03-21 17:06:36;323000.0;42365420;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032121;davisauctionpartners;ashcroftcollection;100747;2025-03-21 18:09:35;740500.0;16660212;COMPLETED;4;25;2025-03;3;3;TRUE;FALSE
25032122;nia.sims;chloe.wilson;100892;2025-03-21 19:41:54;71300.0;36058655;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032123;abigail.martinez;khalil.johnson;100707;2025-03-21 19:49:45;2143000.0;36058655;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032201;tanglewoodfolkartarchive;rosemontmuseumofmoderncraftd;100469;2025-03-22 09:33:49;7208000.0;23121126;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032202;cassidy.ito;julia.roberts;100557;2025-03-22 10:22:27;610500.0;87292197;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032203;jocelyn.huang;davisauctionpartners;100730;2025-03-22 10:34:12;1564000.0;75941901;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032204;windermerepublicartconservan;reina.reed;100225;2025-03-22 10:37:02;134000.0;11220767;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032205;crosscapital2;abigail.bennett;100969;2025-03-22 11:11:42;161000.0;75941901;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032206;parkhurstpublicartconservanc;caesar;101174;2025-03-22 11:47:07;246500.0;45562918;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032207;DominicHale;vivcross7;101025;2025-03-22 14:30:19;550500.0;;PENDING;4;25;2025-03;1;;FALSE;FALSE
25032208;HelenaVale;farah.vasquez;101213;2025-03-22 15:05:35;380000.0;12742361;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032301;emilia.yoon;clara.ross;100719;2025-03-23 10:42:48;686000.0;87658927;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032302;leo.lane;vivcro_hold4;100661;2025-03-23 13:04:01;306500.0;23121126;REVERSED;4;25;2025-03;1;;FALSE;FALSE
25032401;nadi_whit5;daniel.campbell;100967;2025-03-24 13:58:00;331500.0;;PENDING;4;25;2025-03;3;;TRUE;FALSE
25032402;liucollections;crosscapital2;100081;2025-03-24 16:32:55;274500.0;72880343;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032403;ruby.reed;celine.irwin;100614;2025-03-24 17:05:58;3253000.0;23121126;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032501;wexlercapital2;vcross_alt;100511;2025-03-25 10:48:31;422000.0;90907400;COMPLETED;4;25;2025-03;2;2;TRUE;FALSE
25032502;nathan58;windermerepublicartconservan;100802;2025-03-25 13:21:17;1293000.0;77404927;REJECTED;4;25;2025-03;2;;TRUE;FALSE
25032503;southbankmaterialcultureinst;northbridgemuseumofmoderncra;100190;2025-03-25 14:28:55;127500.0;;CANCELLED;4;25;2025-03;1;;FALSE;FALSE
25032601;windermerepublicartconservan;reina.chen;100404;2025-03-26 09:33:35;495500.0;45562918;CANCELLED;4;25;2025-03;3;;TRUE;FALSE
25032602;crossventuresart;ashcroftcapital2;100472;2025-03-26 11:36:19;1168000.0;12742361;REJECTED;4;25;2025-03;3;;TRUE;FALSE
25032603;meridianmillercollections;valecapital2;100735;2025-03-26 16:01:18;976000.0;;PENDING;4;25;2025-03;3;;TRUE;FALSE
25032604;meridiancolemancollections;CeliaSterling;100898;2025-03-26 17:22:52;762500.0;87658927;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25032701;gmercer_family1;atlastaylorauctions;100220;2025-03-27 09:29:07;297000.0;12742361;REJECTED;4;25;2025-03;2;;TRUE;FALSE
25032702;wellingtonmaterialcultureins;liucollections;100585;2025-03-27 14:21:42;854500.0;;PENDING;4;25;2025-03;1;;FALSE;FALSE
25032801;ruby.reed;nathan58;100826;2025-03-28 17:00:45;553500.0;;PENDING;4;25;2025-03;3;;TRUE;FALSE
25032901;emilia.ortiz;vanecapital2;100849;2025-03-29 10:18:36;464500.0;23121126;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25033101;northbridgemuseumofmoderncra;quinn.campbell;101208;2025-03-31 08:35:26;139500.0;45562918;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25033102;mina.singh;celine.palmer;101131;2025-03-31 09:24:09;573000.0;16498618;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25033103;atlaspatelauctions;windermeremuseumofmoderncraf;101118;2025-03-31 10:01:23;188500.0;16498618;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25033104;crossventuresart;heritagerowceramicsmuseum;101108;2025-03-31 12:13:46;202500.0;72880343;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25033105;vivienne.cross;bobby;101195;2025-03-31 12:47:01;238000.0;42365420;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25033106;howellartadvisory;imani.thomas;101105;2025-03-31 12:57:19;1390000.0;72880343;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25033107;vanefamilyoffice;reina.chen;101241;2025-03-31 13:56:37;579000.0;75941901;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25033108;howardfineobjects;PriyaSethi;101107;2025-03-31 14:42:46;404000.0;23121126;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25033109;blair.kaur;ronanA;101203;2025-03-31 15:25:24;743500.0;16498618;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25033110;rosemontmuseumofmoderncraftd;meridianmillercollections;100469;2025-03-31 15:43:12;7138000.0;;PENDING;4;25;2025-03;2;;TRUE;FALSE
25033111;anthony.garcia;davisauctionpartners;101166;2025-03-31 16:11:23;523000.0;45562918;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25033112;daniel.ito;vanefamilyoffice;101232;2025-03-31 16:34:47;547500.0;42365420;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25033113;DominicHale;northbridgemuseumofmoderncra;101220;2025-03-31 17:08:08;1007000.0;42365420;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25033114;PriyaSethi;ashlandmuseumofprintedarts;101107;2025-03-31 17:31:58;446000.0;;PENDING;4;25;2025-03;2;;TRUE;FALSE
25033115;aaliyah.zimmerman;nwhitmore_family2;100047;2025-03-31 18:28:48;111500.0;;PENDING;4;25;2025-03;1;;FALSE;FALSE
25033116;oakhollowmuseumofappliedarts;chloe.shah;100596;2025-03-31 18:43:30;1898000.0;;PENDING;4;25;2025-03;5;;TRUE;FALSE
25033117;nadia_whitmore;oakhollowmuseumofappliedarts;101111;2025-03-31 20:22:45;132000.0;87292197;COMPLETED;4;25;2025-03;1;1;FALSE;FALSE
25040201;vanefamilyoffice;aaron.olsen;101030;2025-04-02 08:30:57;300500.0;;CANCELLED;4;25;2025-04;3;;TRUE;FALSE
25040202;howellartadvisory;jade.campbell;100988;2025-04-02 13:38:46;235500.0;36058655;CANCELLED;4;25;2025-04;2;;TRUE;FALSE
25040301;granitehillmuseumoflocalindu;ftran_westhave;100068;2025-04-03 09:41:39;690500.0;16498618;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040302;elliscollections;sofia.hayes;100450;2025-04-03 11:14:51;441000.0;16660212;COMPLETED;4;25;2025-04;3;3;TRUE;FALSE
25040303;paola.santos;windermerepublicartconservan;100279;2025-04-03 11:59:28;204500.0;12742361;COMPLETED;4;25;2025-04;3;3;TRUE;FALSE
25040304;bobby;ashlandmuseumofprintedarts;100267;2025-04-03 12:02:59;812000.0;96187039;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040305;eva.howell;CeliaSterling;100485;2025-04-03 12:04:28;1277000.0;45562918;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040306;cassidy.mason;davisauctionpartners;101026;2025-04-03 12:07:27;628000.0;23121126;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040307;henry.ellis;nadi_whit5;100119;2025-04-03 12:11:36;694000.0;87292197;COMPLETED;4;25;2025-04;4;3;TRUE;FALSE
25040308;mina.singh;ftran_westhave;100937;2025-04-03 12:19:59;616000.0;87658927;CANCELLED;4;25;2025-04;3;;TRUE;FALSE
25040309;DominicHale;bianca.bennett;100782;2025-04-03 12:29:39;882500.0;87658927;COMPLETED;4;25;2025-04;4;3;TRUE;FALSE
25040310;santiago.alvarez;howellartadvisory;101057;2025-04-03 13:33:43;781500.0;36058655;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040311;windermeremuseumofmoderncraf;ari.turner;101178;2025-04-03 13:55:07;483000.0;35242525;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040312;TheoKincaid;keystoneandersonauctions;100258;2025-04-03 14:03:01;145000.0;96187039;REJECTED;4;25;2025-04;3;;TRUE;FALSE
25040313;aiden.patel;eastgateindustrialartsmuseum;101246;2025-04-03 15:18:09;784000.0;16498618;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040314;theo_kinc2;ruby.reed;101091;2025-04-03 15:25:19;222500.0;36058655;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040315;howellartadvisory;celine.kapoor;100170;2025-04-03 15:48:33;367000.0;23121126;COMPLETED;4;25;2025-04;3;2;TRUE;FALSE
25040316;santiago.jordan;celine.irwin;100608;2025-04-03 16:10:59;594000.0;75941901;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040317;windermeredesignheritage_org;andersonartadvisory;100530;2025-04-03 16:44:48;898500.0;35242525;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040318;windermeremuseumofmoderncraf;PriyaSethi;100148;2025-04-03 16:50:47;363500.0;36058655;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040319;aaron.olsen;foundrybennettfineobjects;100401;2025-04-03 16:53:35;1007000.0;36058655;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040401;vanefamilyoffice;DominicHale;100829;2025-04-04 09:34:10;1328000.0;;CANCELLED;4;25;2025-04;2;;TRUE;FALSE
25040402;rothcapital2;valeheritagefund;100108;2025-04-04 11:48:08;560500.0;75941901;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040403;crosscapital2;blair.kaur;101074;2025-04-04 11:53:40;619500.0;36058655;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040404;farah.vasquez;vanefamilyoffice;100074;2025-04-04 13:37:33;438500.0;42365420;COMPLETED;4;25;2025-04;5;3;TRUE;FALSE
25040405;gran_merc4;aaron.olsen;100832;2025-04-04 15:03:48;391500.0;77404927;COMPLETED;4;25;2025-04;4;3;TRUE;FALSE
25040406;gran_merc4;farah.vasquez;100690;2025-04-04 15:09:02;1239000.0;23121126;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040407;helvale7;vanefamilyoffice;100916;2025-04-04 16:57:26;622500.0;87658927;COMPLETED;4;25;2025-04;3;3;TRUE;FALSE
25040501;andersonartadvisory;crossventuresart;100974;2025-04-05 12:42:21;700500.0;36058655;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040502;elmsteadculturalpreservation;julia.roberts;100380;2025-04-05 14:55:05;420500.0;87292197;COMPLETED;4;25;2025-04;3;3;TRUE;FALSE
25040503;ashcroftcapital2;helval_hold6;100815;2025-04-05 15:41:58;368500.0;77404927;COMPLETED;4;25;2025-04;3;3;TRUE;FALSE
25040504;harper.flores;bishopheritagesales;100691;2025-04-05 16:46:46;304000.0;96187039;COMPLETED;4;25;2025-04;2;1;FALSE;FALSE
25040505;northbridgemuseumofmoderncra;jade.campbell;100876;2025-04-05 17:12:34;685500.0;45562918;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040506;abigail.morgan;cassidy.mason;101000;2025-04-05 19:08:49;554500.0;96187039;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040601;howellartadvisory;wexlercollection;101007;2025-04-06 09:29:11;1154000.0;23121126;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040602;meridiannorrisfineobjects;TheoKincaid;101075;2025-04-06 12:45:21;1562000.0;36058655;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040603;foxgloveartistslegacytrust;ravenwoodcraftpreservationso;100084;2025-04-06 13:19:35;492500.0;77404927;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040604;nathan58;aaron.olsen;100482;2025-04-06 13:22:15;291500.0;12742361;CANCELLED;4;25;2025-04;4;;TRUE;FALSE
25040605;atlastaylorauctions;psethi_family6;100966;2025-04-06 14:06:25;1264000.0;75941901;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040606;redcedarfolkartfoundation;arcadialamauctions;101097;2025-04-06 14:18:20;3355000.0;75941901;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040607;chloe.shah;elmsteadculturalpreservation;100448;2025-04-06 14:19:45;2022000.0;75941901;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040608;lucia76;crossventuresart;101124;2025-04-06 15:32:07;601000.0;75941901;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040609;HelenaVale;aaliyah.baker;101222;2025-04-06 15:50:39;275500.0;23121126;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040610;jade.campbell;tariqinvests;100541;2025-04-06 15:57:10;770000.0;42365420;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040611;castillocollections;crownyoungfineobjects;100626;2025-04-06 19:04:41;2642000.0;16660212;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040701;lucia.knight;chloe.shah;100724;2025-04-07 08:11:41;1384000.0;11220767;COMPLETED;4;25;2025-04;3;3;TRUE;FALSE
25040702;abigail.morgan;cassidy.mason;100618;2025-04-07 10:24:47;532000.0;87658927;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040703;wexlercollection;windermeremuseumofmoderncraf;100840;2025-04-07 10:28:19;1729000.0;45562918;REJECTED;4;25;2025-04;2;;TRUE;FALSE
25040704;oakhollowmuseumofappliedarts;davisauctionpartners;101022;2025-04-07 10:34:24;199500.0;87658927;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040705;yorkfieldfurnituredesignarch;brookfieldhistorichousefound;101132;2025-04-07 11:25:07;183000.0;11220767;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040706;martinheritagesales;jade.campbell;101119;2025-04-07 11:35:36;1481000.0;87658927;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040707;santiago.jordan;CelesteRoth;100291;2025-04-07 12:08:55;488500.0;45562918;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040708;franklincollections;ramirezauctionpartners;100097;2025-04-07 12:35:59;203500.0;23121126;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040709;ashcroftcollection;vanefamilyoffice;100346;2025-04-07 12:37:11;1168000.0;75941901;COMPLETED;4;25;2025-04;5;3;TRUE;FALSE
25040710;ronanA;nadia_whitmore;101148;2025-04-07 12:57:39;78500.0;36058655;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040711;celine.irwin;blair.kaur;100991;2025-04-07 13:09:18;628000.0;45562918;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040712;nadi_whit5;vanecapital2;100967;2025-04-07 14:26:58;334500.0;87658927;COMPLETED;4;25;2025-04;4;3;TRUE;FALSE
25040713;ashcroftcollection;harborlightpublicartconserva;100120;2025-04-07 15:36:57;1135000.0;;CANCELLED;4;25;2025-04;3;;TRUE;FALSE
25040714;rohan.vasquez;greatlakesindustrialartsmuse;101042;2025-04-07 16:38:12;876000.0;96187039;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040715;mateo.williams;howellartadvisory;101076;2025-04-07 17:29:50;403000.0;16498618;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040716;wexlercollection;foundryxucollections;100066;2025-04-07 19:16:40;65000.0;87658927;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040717;nadia_whitmore;ftran_westhave;100960;2025-04-07 20:15:46;172500.0;16498618;COMPLETED;4;25;2025-04;3;2;TRUE;FALSE
25040718;nathan58;abigail.bennett;100802;2025-04-07 20:39:08;1214000.0;96187039;COMPLETED;4;25;2025-04;3;2;TRUE;FALSE
25040801;fairmontmaritimeheritagemuse;avane_alt;100115;2025-04-08 08:15:31;561500.0;23121126;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040802;brookfieldarchitecturalherit;ashcroftcollection;100128;2025-04-08 09:06:20;602500.0;23121126;COMPLETED;4;25;2025-04;5;3;TRUE;FALSE
25040803;crownyoungfineobjects;zane.thomas;101005;2025-04-08 11:19:09;71900.0;87292197;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040804;foundrybennettfineobjects;harper.flores;100940;2025-04-08 12:26:30;1366000.0;77404927;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040805;julia.roberts;ashcroftcollection;100380;2025-04-08 12:39:23;416000.0;16498618;REJECTED;4;25;2025-04;4;;TRUE;FALSE
25040806;windermerepublicartconservan;naomi.reyes;100466;2025-04-08 12:50:04;1407000.0;87658927;FAILED;4;25;2025-04;4;;TRUE;FALSE
25040807;ruby.reed;caesar;100439;2025-04-08 13:20:42;912000.0;45562918;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040808;emilia.yoon;lucia.knight;100721;2025-04-08 14:13:55;1566000.0;16660212;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040809;elmsteadculturalpreservation;meridianmillercollections;101157;2025-04-08 14:18:54;164000.0;23121126;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040810;ethan.knight;nwhitmore_family2;101038;2025-04-08 14:22:11;498000.0;35242525;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040811;cassidy.ito;harper.flores;100211;2025-04-08 15:07:01;913000.0;96187039;COMPLETED;4;25;2025-04;5;3;TRUE;FALSE
25040812;nwhitmore_family2;ashcroftcollection;100868;2025-04-08 16:13:13;385500.0;35242525;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040813;meridianmillercollections;sabrina.shah;100241;2025-04-08 16:43:35;674500.0;16498618;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040814;liucollections;eastgateindustrialartsmuseum;101033;2025-04-08 16:48:09;755500.0;90907400;COMPLETED;4;25;2025-04;3;2;TRUE;FALSE
25040815;andersonartadvisory;walkercollections;101237;2025-04-08 16:57:31;484000.0;16660212;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040816;vivcross7;kai.kaur;100207;2025-04-08 17:17:05;1259000.0;75941901;COMPLETED;4;25;2025-04;2;2;TRUE;FALSE
25040817;vivienne.cross;redcedarfolkartfoundation;100977;2025-04-08 17:42:37;1274000.0;12742361;COMPLETED;4;25;2025-04;1;1;FALSE;FALSE
25040818;javier.hayes;augvane7;100041;2025-04-08 18:02:58;245000.0;96187039;COMPLETED;4;25;2025-04;3;3;TRUE;FALSE
25040819;stonefieldmaterialcultureins;ronashcroft7;100767;2025-04-08 18:04:27;4477000.0;96187039;COMPLETED;4;25;2025-04;3;2;TRUE;FALSE
