p_id,name,category,owned_by,est_value,status
668859,"Mara Kwon Library Chair, 1972",FURNITURE,elias.estrada,2739000,FULLY_SUBSCRIBED
669080,"Arthur Cole Tour Outfit and Backstage Passes, 1962",MUSIC_MEMORABILIA,foundryxufineobjects,1140000,SOLD
671075,"Amara Alvarez, Study for Factory Window, 1858",DRAWING,mwexler_alt,2460000,SOLD
672001,"Valentina Roth, Study for Factory Window, 2018",DRAWING,imani.reed,439000,AVAILABLE
672162,Painted Scenery from the Riverside Theatre,THEATRE_OBJECT,elias.estrada,494000,INACTIVE
673009,Nirvana Backstage Pass and Set List,MUSIC_MEMORABILIA,aldergrovefurnituredesignarc,414000,INACTIVE
673079,Standing Form,PAINTING,kai.romero,183000,INACTIVE
674444,"Lucien Quinn, Study for Black Orchard, 1995",DRAWING,emilia.cho,3192000,FULLY_SUBSCRIBED
674982,"Darius Caldwell, House at Low Tide, lithograph, 1870",PRINT,priya.lane,154000,AVAILABLE
675178,Exploration Journal — Group 3,MANUSCRIPT,cassidy.ito,140000,AVAILABLE
675222,Signed Recording Contract — Group 3,MUSIC_MEMORABILIA,parkhurstpublicartconservanc,229000,UNDER_REVIEW
675397,Historic Restaurant Sign — Group 3,HISTORIC_OBJECT,ironwoodcraftpreservationsoc,805000,WITHDRAWN
676245,Signed Tournament Racket — Group 3,SPORTS_MEMORABILIA,isaac.shah,382000,AVAILABLE
677800,"North Coast Railway Computing Prototype, 2010",TECHNOLOGY,mwexler_alt,1308000,SOLD
678199,"Iris Kapoor Exhibition Lamp Prototype, 1992",DESIGN_OBJECT,serena.owens,2968000,SOLD
678661,"Screen-Used Red Bridge Prop, 1997",FILM_PROP,renee.kim,454000,AVAILABLE
680682,"Meridian Studio Material Culture Collection, 1969–1994",COLLECTION,aldergrovefurnituredesignarc,208000,INACTIVE
681403,Studio with Copper Vessel — Group 2,PAINTING,atlastaylorauctions,1391000,SOLD
682314,"Elena Foster, Black Orchard, 1756",PAINTING,isaac.shah,1063000,FULLY_SUBSCRIBED
682597,Cloud over the Foundry,PAINTING,xavier.jacobs,870000,INACTIVE
682773,Studio Ceramic Vessel Set — Group 15,CERAMIC,isaac.shah,456000,UNDER_REVIEW
682968,Brass Surveying Transit,SCIENTIFIC_INSTRUMENT,harper.hernandez,375000,INACTIVE
684600,Carved Stone Door Surround,ARCHITECTURAL_ELEMENT,jade.campbell,108000,AVAILABLE
687635,"Survey Map of Los Angeles, 1830",MAP,rosemontmuseumofmoderncraftd,2895000,FULLY_SUBSCRIBED
687783,"Austin Botanical Specimen Collection, 1974",NATURAL_HISTORY,wellingtonmaterialcultureins,1542000,SOLD
687821,"Harcourt Estate Processional Cross, c. 1789",RELIGIOUS_OBJECT,lila.estrada,1863000,FULLY_SUBSCRIBED
687839,"Nadia Vale, Cloud over the Foundry, bronze, 1791",SCULPTURE,ari.morgan,915000,PARTIALLY_SUBSCRIBED
689042,"Amina Voss Exhibition Lamp Prototype, 1954",DESIGN_OBJECT,quarrylanemuseumofphotograph,368000,RESERVED
689484,"Iris Ferrand, After the Storm, 1894",PAINTING,celine.irwin,3071000,FULLY_SUBSCRIBED
689544,Decorative Iron Gate — Group 2,ARCHITECTURAL_ELEMENT,kai.zimmerman,1950000,SOLD
689613,"Bay City Foundry Press, Illustrated First Edition, 1966",RARE_BOOK,CelesteRoth,528000,UNDER_REVIEW
691244,"Seattle Championship Match-Worn Jersey, 2018",SPORTS_MEMORABILIA,ravenwoodcraftpreservationso,1824000,FULLY_SUBSCRIBED
691730,Carved Stone Door Surround — Group 3,ARCHITECTURAL_ELEMENT,chloe.wilson,1314000,SOLD
691953,"Bay City Foundry Ceremonial Presentation Object, 1899",HISTORIC_OBJECT,eastgatefolkartarchive,162000,RESERVED
691960,"Elias Bell, Winter Garden, 1763",PAINTING,reese.wilson,836000,SOLD
692135,"Orion Press Computing Prototype, 1988",TECHNOLOGY,orchardhousecommunityartsfou,624000,SOLD
693503,"Rafael Cole, Night Tram, 1941",PAINTING,amir.miller,423000,INACTIVE
694553,"Harcourt Estate Painted Stage Backdrop, 1754",THEATRE_OBJECT,stoneheritagesales,231000,UNDER_OFFER
695585,"Rafael Alvarez Concert Violin, 1713",MUSICAL_INSTRUMENT,eva.howell,1168000,FULLY_SUBSCRIBED
696639,Handwoven Wall Textile — Group 3,TEXTILE,eva.howell,124000,INACTIVE
696720,"Milo Rivera, River Bend, bronze, 1901",SCULPTURE,isabel.carter,439000,INACTIVE
697324,Historic Herbarium Collection,NATURAL_HISTORY,juniperridgeartistslegacytru,1044000,SOLD
697740,The Long Platform Sculpture — Group 2,SCULPTURE,vanefamilyoffice,499000,UNDER_REVIEW
698087,"Savannah Championship Match-Worn Jersey, 1952",SPORTS_MEMORABILIA,harper.flores,87000,AVAILABLE
698687,Historic Restaurant Sign — Group 2,HISTORIC_OBJECT,wellingtonmaterialcultureins,186000,AVAILABLE
702991,"Linden Library Archive, 1821–1851",ARCHIVAL_COLLECTION,harper.hernandez,561000,SOLD
703887,Designer Performance Costume — Group 3,FASHION,reyesfineobjects,344000,UNDER_OFFER
704066,"Arthur Ferrand Tour Outfit and Backstage Passes, 2010",MUSIC_MEMORABILIA,cassidy.ito,774000,WITHDRAWN
705387,"Rosa Havel, The Reading Room, bronze, 1880",SCULPTURE,bishopheritagesales,326000,UNDER_REVIEW
705632,River Bend Sculpture,SCULPTURE,leila.price,1670000,SOLD
705898,Local Newspaper Photograph Archive — Group 5,ARCHIVAL_COLLECTION,ashlandestatecollection,1595000,FULLY_SUBSCRIBED
706330,"Journal of the Chicago Expedition, 1937–1939",MANUSCRIPT,hearthstonefolkartarchiv_org,862000,WITHDRAWN
706569,Stained-Glass Study Panel — Group 2,GLASS,aaron.olsen,1465000,SOLD
706963,"Alexander Calder, Small Standing Mobile, c. 1965",SCULPTURE,daniel.campbell,722000,INACTIVE
707150,"Ansel Kwon, Market Morning, 1838",PAINTING,oakhollowmuseumofappliedarts,227000,AVAILABLE
708279,Walnut Reading Chair — Group 3,FURNITURE,southbankmaterialcultureinst,3711000,FULLY_SUBSCRIBED
708405,"Cypress Observatory Processional Cross, c. 1842",RELIGIOUS_OBJECT,ashlandmuseumofprintedarts,203000,RESERVED
709131,Studio Ceramic Collection — Group 5,COLLECTION,ashcroftcollection,397000,AVAILABLE
709937,"Westhaven Works Archive, 1924–1954",ARCHIVAL_COLLECTION,rosemontdesignheritagecenter,2462000,FULLY_SUBSCRIBED
710690,"Theo Dawson, Philadelphia at Night, 1975",PHOTOGRAPH,redcedarfolkartfoundation,532000,SOLD
712154,"Excavated Ceramic Vessel with Field Archive, c. 255",ARCHAEOLOGICAL_OBJECT,hana.dubois,1177000,SOLD
712741,Festival Mask with 1894 Collection Notes,ETHNOGRAPHIC_OBJECT,kai.zimmerman,214000,AVAILABLE
714101,"Bay City Foundry Processional Cross, c. 1821",RELIGIOUS_OBJECT,cassidy.ito,2297000,FULLY_SUBSCRIBED
714543,"Camille Ellis, Study for Blue Room with Fig Tree, 1969",DRAWING,aldergrovefurnituredesignarc,248000,INACTIVE
714926,Closed Cinema Ticket Machine — Group 2,HISTORIC_OBJECT,amir.miller,1239000,SOLD
715975,Fantasy Film Sword Prop — Group 4,FILM_PROP,elliscollections,542000,UNDER_REVIEW
716432,"Screen-Used Three Cypress Trees Prop, 1936",FILM_PROP,CelesteRoth,1369000,SOLD
716459,"Mateo Quinn Exhibition Lamp Prototype, 1973",DESIGN_OBJECT,pineharbormaterialcultureins,957000,INACTIVE
716573,"Priya Voss, The North Courtyard, 1872",PAINTING,imani.reed,327000,AVAILABLE
716583,Closed Theatre Records — Group 3,ARCHIVAL_COLLECTION,hearthstonemuseumofappliedar,491000,INACTIVE
716783,"Rowan Ingram, Coastal Light, 1797",PAINTING,atlastaylorauctions,1745000,SOLD
717676,Festival Mask with 1840 Collection Notes,ETHNOGRAPHIC_OBJECT,cedarpointculturalmemoryproj,2519000,FULLY_SUBSCRIBED
718465,"Philadelphia Championship Match-Worn Jersey, 1967",SPORTS_MEMORABILIA,howardfineobjects,265000,SUBMITTED
719301,"Sofia Navarro Exhibition Lamp Prototype, 2008",DESIGN_OBJECT,jonah.irwin,478000,SOLD
720115,"Orion Press Silver Presentation Service, 2011",METALWORK,bishopheritagesales,529000,AVAILABLE
720222,Signed First Edition — Group 2,RARE_BOOK,yorkfieldfurnituredesignarch,547000,INACTIVE
721707,Machine Shop Sign — Group 3,INDUSTRIAL_OBJECT,ironwoodcraftpreservatio_org,380000,UNDER_REVIEW
723701,"Mara Morrow, House at Low Tide, 1982",PAINTING,yara.shah,691000,SOLD
723784,Walnut Reading Chair — Group 5,FURNITURE,hearthstonefolkartarchiv_org,255000,AVAILABLE
724073,Embroidered Civic Standard — Group 2,TEXTILE,theo.foster,446000,AVAILABLE
725296,Studio with Copper Vessel,PAINTING,jade.campbell,2973000,FULLY_SUBSCRIBED
725766,Festival Mask with 1922 Collection Notes,ETHNOGRAPHIC_OBJECT,aiden.patel,729000,SOLD
727534,"Amara Navarro, Study for The Reading Room, 1942",DRAWING,amir.saito_director,297000,AVAILABLE
728506,"New York Botanical Specimen Collection, 1809",NATURAL_HISTORY,peter.mason,382000,UNDER_OFFER
728574,"Mara Serrat Art Glass Panel, 1909",GLASS,mateo.hayes,1088000,SOLD
729386,"Gabriel Caldwell, Study for Standing Form, 1953",DRAWING,leo.ortiz,332000,SALE_PENDING
729460,"Meridian Studio Archive, 1974–2004",ARCHIVAL_COLLECTION,ashcroftcollection,301000,AVAILABLE
731442,"Redwood Civic Association Archive, 1806–1836",ARCHIVAL_COLLECTION,elmsteadculturalpreservation,258000,AVAILABLE
732153,"Riverside Theatre Ceremonial Presentation Object, 1934",HISTORIC_OBJECT,abigail.irwin,488000,UNDER_REVIEW
733312,"Linden Library Silver Presentation Service, 1877",METALWORK,rosemontdesignheritagecenter,831000,WITHDRAWN
733741,"Rosa Desai, Evening at the Quarry, lithograph, 1767",PRINT,stonefieldpublicartconservan,582000,INACTIVE
734081,Studio Ceramic Vessel Set — Group 6,CERAMIC,delilah.kim,1091000,INACTIVE
734082,"Riverside Theatre Processional Banner, 1940",TEXTILE,mwexler_alt,1081000,SOLD
734091,"Mercury Records Press, Illustrated First Edition, 1762",RARE_BOOK,fairmontdesignheritagecenter,919000,PARTIALLY_SUBSCRIBED
734477,"Harcourt Estate Archive, 1896–1926",ARCHIVAL_COLLECTION,ari.morgan,1183000,INACTIVE
735997,"Annotated Production Script, 2015",FILM_AND_MEDIA,sabrina.shah,2047000,SOLD
737305,"Pablo Picasso, La Colombe, 1949",PRINT,malik.johnson,210000,AVAILABLE
737892,Annotated Travel Diary — Group 5,MANUSCRIPT,farah.stone,234000,UNDER_REVIEW
738208,Monterey Photographic Album,PHOTOGRAPH,elenacollector1,280000,UNDER_REVIEW
738223,Art Deco Silver Tea Service — Group 4,METALWORK,foundryzimmermanfineobjects,342000,AVAILABLE
738455,Studio Ceramic Collection — Group 6,COLLECTION,greatlakesindustrialartsmuse,1216000,SOLD
739598,"Granite Bay Film Society Computing Prototype, 1947",TECHNOLOGY,stonefieldhistorichousefound,610000,SOLD
739828,Green Passage — Group 4,PAINTING,aaron.olsen,1442000,SOLD
739877,Excavated Architectural Fragment — Group 2,ARCHAEOLOGICAL_OBJECT,rothartadvisory,323000,UNDER_REVIEW
739889,Art Deco Silver Tea Service — Group 2,METALWORK,xavier.jacobs,1308000,SOLD
740953,"Rosa Saito Precision Microscope, 1762",SCIENTIFIC_INSTRUMENT,highlandartistslegacytru_org,307000,AVAILABLE
743100,Early Personal Computer,TECHNOLOGY,fairmontmaritimeheritagemuse,3203000,FULLY_SUBSCRIBED
744223,Early Personal Computer — Group 6,TECHNOLOGY,georgia.park,2323000,SOLD
744991,Factory Time Clock — Group 2,INDUSTRIAL_OBJECT,kai.romero,1580000,SOLD
745519,"Los Angeles Championship Match-Worn Jersey, 1955",SPORTS_MEMORABILIA,northbridgemuseumofmoderncra,636000,SOLD
746176,"North Coast Railway Silver Presentation Service, 1919",METALWORK,quinn.campbell,1622000,FULLY_SUBSCRIBED
747069,Community Festival Banner,TEXTILE,harper.ellis,160000,INACTIVE
747729,"Journal of the Baltimore Expedition, 1757–1759",MANUSCRIPT,stonefieldpublicartconservan,344000,AVAILABLE
748937,"Santa Clara Championship Match-Worn Jersey, 1951",SPORTS_MEMORABILIA,juniperridgepublicartconserv,610000,SOLD
749636,Macintosh 128K Prototype,TECHNOLOGY,ari.morgan,2003000,INACTIVE
750766,"Granite Bay Film Society Processional Cross, c. 1965",RELIGIOUS_OBJECT,ironwoodcraftpreservatio_org,554000,SOLD
751822,"Darius Alvarez Library Chair, 1874",FURNITURE,eva.howell,636000,SOLD
754451,"Camille Desai, Denver at Night, 1967",PHOTOGRAPH,hearthstonefolkartarchive,839000,WITHDRAWN
754769,"Redwood Civic Association Archive, 1792–1822",ARCHIVAL_COLLECTION,reina.rivera,1547000,SOLD
756582,"Mara Novak, Red Bridge, bronze, 2015",SCULPTURE,aaron.olsen,1081000,FULLY_SUBSCRIBED
757295,"Imani Ito Tour Outfit and Backstage Passes, 1968",MUSIC_MEMORABILIA,leo.lane,172000,AVAILABLE
758812,"Lucien Alvarez Tour Outfit and Backstage Passes, 1960",MUSIC_MEMORABILIA,elias.estrada,670000,SOLD
758823,Tour Stage Jacket,FASHION,redcedarfolkartfoundation,446000,AVAILABLE
759009,"Riverside Theatre Processional Banner, 1951",TEXTILE,georgia.lee,216000,AVAILABLE
759203,Local Newspaper Photograph Archive — Group 2,ARCHIVAL_COLLECTION,eastgatefolkartarchive,367000,INACTIVE
760239,Annotated Travel Diary — Group 2,MANUSCRIPT,naomi.campbell,394000,AVAILABLE
761536,"North Coast Railway Processional Cross, c. 1785",RELIGIOUS_OBJECT,harper.flores,353000,AVAILABLE
763044,Early Personal Computer — Group 3,TECHNOLOGY,OscarBexley,847000,SOLD
764252,Studio Ceramic Vessel Set — Group 5,CERAMIC,eastgateindustrialartsmuseum,199000,INACTIVE
764594,"Journal of the Richmond Expedition, 1871–1873",MANUSCRIPT,silvermarsharchitecturalheri,363000,AVAILABLE
765223,"The Van Acker Ceramic Prototype Set, 1968",CERAMIC,northbridgemuseumofmoderncra,95000,INACTIVE
765646,"Sofia Ito, Evening at the Quarry, 1976",PAINTING,abigail.lee_curator,139000,RESERVED
767524,The Beatles Handwritten Set List,MUSIC_MEMORABILIA,northbridgemuseumofmoderncra,1285000,FULLY_SUBSCRIBED
767832,Decorative Iron Gate,ARCHITECTURAL_ELEMENT,isaac.rivera,467000,AVAILABLE
769526,Telecommunications Switching Unit,TECHNOLOGY,quinn.campbell,321000,INACTIVE
769759,Seattle Photographic Album,PHOTOGRAPH,southbankmaterialcultureinst,1166000,SOLD
769856,Michael Jordan Game-Worn Sneakers,SPORTS_MEMORABILIA,ironwoodcraftpreservationsoc,402000,INACTIVE
770407,Historic Concert Cello — Group 5,MUSICAL_INSTRUMENT,southbankmaritimeheritagemus,300000,AVAILABLE
770629,"Gold and Enamel Memorial Brooch, c. 1842",JEWELRY,ravenwoodcraftpreservationso,603000,SOLD
770948,"Screen-Used The Reading Room Prop, 1968",FILM_PROP,CeliaSterling,596000,SOLD
771673,Fantasy Film Sword Prop — Group 2,FILM_PROP,nathan.hassan,159000,AVAILABLE
771978,"Amara Bell Concert Violin, 1867",MUSICAL_INSTRUMENT,martinheritagesales,431000,UNDER_OFFER
772345,"Arthur Navarro Tour Outfit and Backstage Passes, 1997",MUSIC_MEMORABILIA,redcedarfolkartfoundation,521000,SOLD
772819,"Chicago Championship Match-Worn Jersey, 1990",SPORTS_MEMORABILIA,timberlinerestorationfoundat,372000,UNDER_OFFER
772868,"Henri Matisse, Femme assise, 1942",DRAWING,aaron.olsen,123000,AVAILABLE
774286,Early Scientific Treatise,RARE_BOOK,chloe.shah,432000,INACTIVE
774370,"Gold and Enamel Memorial Brooch, c. 2003",JEWELRY,cedarpointculturalmemoryproj,384000,AVAILABLE
774564,Science-Fiction Helmet Prop — Group 3,FILM_PROP,mwexler_alt,1213000,SOLD
774793,Night Tram Sculpture,SCULPTURE,omar.owens,550000,UNDER_REVIEW
775069,Studio Ceramic Vessel Set — Group 9,CERAMIC,willowmererailwayhistorycent,164000,AVAILABLE
775451,Modular Chair Prototype,DESIGN_OBJECT,keira.nguyen,442000,INACTIVE
775686,Studio Ceramic Vessel Set — Group 13,CERAMIC,isaac.rivera,532000,UNDER_REVIEW
778072,Designer Performance Costume — Group 2,FASHION,CelesteRoth,332000,AVAILABLE
779332,"Excavated Ceramic Vessel with Field Archive, c. 354",ARCHAEOLOGICAL_OBJECT,cassidy.ito,879000,PARTIALLY_SUBSCRIBED
780076,Jazz Club Upright Piano — Group 8,MUSICAL_INSTRUMENT,meridianhassancollections,647000,SOLD
780240,"Richmond Botanical Specimen Collection, 1797",NATURAL_HISTORY,chloe.shah,506000,SOLD
780807,David Bowie Ziggy Stardust Tour Costume,FASHION,keira.nguyen,170000,INACTIVE
781037,"Camille Dawson, Cloud over the Foundry, bronze, 1762",SCULPTURE,ftran_westhave,859000,WITHDRAWN
781387,"Journal of the Los Angeles Expedition, 2001–2003",MANUSCRIPT,theo.foster,510000,SOLD
782149,Victorian Mourning Brooch — Group 2,JEWELRY,ramirezauctionpartners,553000,AVAILABLE
782210,Closed Theatre Records — Group 4,ARCHIVAL_COLLECTION,harborlightpublicartconserva,1665000,INACTIVE
782892,"Amara Kapoor, Coastal Light, 1991",PAINTING,santiago.jordan,421000,SUBMITTED
785278,"Rowan Hart, River Bend, 2018",PAINTING,isaac.rivera,1493000,SOLD
787607,Study for a Procession Print,PRINT,parkhurstceramicsmuseum,472000,AVAILABLE
788635,Study for a Procession,PAINTING,granitehillmuseumoflocalindu,609000,INACTIVE
789462,"Nadia Mercer Studio Ceramic Vessel Set, 1901",CERAMIC,longfellowestatecollection,566000,SOLD
790121,Studio Ceramic Vessel Set — Group 4,CERAMIC,ironwoodcraftpreservatio_org,148000,INACTIVE
790243,"Camille Foster, Study for The Long Platform, 1852",DRAWING,wellingtonmaterialcultureins,801000,WITHDRAWN
790712,"Mercury Records Silver Presentation Service, 1800",METALWORK,longfellowestatecollection,667000,SOLD
791226,Arcade Development Console,TECHNOLOGY,orchardhousecommunityartsfou,523000,SOLD
791765,"Pablo Picasso, Femme au béret et à la robe quadrillée, 1937",PAINTING,aiden.patel,313000,INACTIVE
795897,"Westhaven Works Processional Banner, 1940",TEXTILE,northbridgemuseumofmoderncra,315000,AVAILABLE
795936,"Iris Bell, Study for Salt Marsh at Dusk, 1814",DRAWING,emilia.sullivan_curator,132000,UNDER_OFFER
797035,House at Low Tide Study,DRAWING,elena.desai,968000,SOLD
797202,Theatre Lobby Bench — Group 5,FURNITURE,chloe.singh,169000,SUBMITTED
800617,Early Medical Imaging Unit,SCIENTIFIC_INSTRUMENT,heritagerowceramicsmuseum,1347000,FULLY_SUBSCRIBED
801260,Exploration Journal — Group 4,MANUSCRIPT,ironwoodcraftpreservationsoc,1080000,SOLD
802184,"St. Elian Parish Material Culture Collection, 1756–1781",COLLECTION,lila.estrada,894000,PARTIALLY_SUBSCRIBED
804115,"Journal of the Boston Expedition, 1909–1911",MANUSCRIPT,fairmontmaritimeheritagemuse,454000,AVAILABLE
804493,Screen-Used Hero Prop — Group 3,FILM_PROP,darius.howell,1033000,SOLD
805138,Stained-Glass Window from a Closed Railway Chapel,ARCHITECTURAL_ELEMENT,jade.campbell,207000,AVAILABLE
806062,"Redwood Civic Association Silver Presentation Service, 1802",METALWORK,lana.vasquez,200000,AVAILABLE
806449,Signed Recording Contract — Group 2,MUSIC_MEMORABILIA,akira.bennett,186000,AVAILABLE
806806,Oakland Photographic Album,PHOTOGRAPH,anthony.garcia,153000,SALE_PENDING
806995,"Priya Foster Couture Evening Coat, 1997",FASHION,georgia.park,419000,UNDER_REVIEW
807073,"Samuel Kapoor, After the Storm, lithograph, 2017",PRINT,highlandartistslegacytru_org,191000,AVAILABLE
808361,"Orion Press Painted Stage Backdrop, 1832",THEATRE_OBJECT,windermeremuseumofmoderncraf,183000,AVAILABLE
808557,Winter Garden Study,DRAWING,delilah.kim,1386000,FULLY_SUBSCRIBED
808576,"Celia Ortega Studio Ceramic Vessel Set, 1864",CERAMIC,henry.reed,1346000,SOLD
809279,"North Coast Railway Ceremonial Presentation Object, 1965",HISTORIC_OBJECT,silvermarsharchitecturalheri,290000,UNDER_REVIEW
810152,"New Orleans Championship Match-Worn Jersey, 1939",SPORTS_MEMORABILIA,foundryxucollections,497000,RESERVED
810163,The Long Platform — Group 2,PAINTING,quinn.campbell,4572000,SOLD
811047,Excavated Architectural Fragment,ARCHAEOLOGICAL_OBJECT,longfellowestatecollection,515000,UNDER_OFFER
811347,"Granite Bay Film Society Processional Banner, 1951",TEXTILE,yara.diaz,708000,INACTIVE
813282,"Camille Dawson, Signal Field, 1960",PAINTING,wexlercollection,576000,UNDER_OFFER
813422,Touring Electric Guitar,MUSICAL_INSTRUMENT,quinn.cho,477000,INACTIVE
813944,"Westhaven Works Processional Banner, 1874",TEXTILE,felix.romero,1545000,FULLY_SUBSCRIBED
814136,Salt Marsh at Dusk Sculpture,SCULPTURE,ashcroftcollection,898000,SOLD
814450,"Linden Library Processional Cross, c. 1889",RELIGIOUS_OBJECT,walkercollections,368000,UNDER_REVIEW
814776,Exhibition Lighting Prototype — Group 4,DESIGN_OBJECT,ravenwoodcraftpreservationso,465000,AVAILABLE
816357,"Santiago Ito Couture Evening Coat, 1905",FASHION,priya.campbell,1309000,SOLD
816563,"Milo Morrow Library Chair, 1799",FURNITURE,chloe.edwards,607000,SOLD
817447,Annotated Poetry Volume — Group 4,RARE_BOOK,zimmermancollections,1495000,SOLD
817486,San Jose Photographic Album,PHOTOGRAPH,ashlandestatecollection,421000,AVAILABLE
817768,Signed First Edition,RARE_BOOK,lucia.knight,337000,INACTIVE
818172,"Santiago Kwon, Market Morning, 1957",PAINTING,zane.flores_director,658000,SOLD
818852,"Linden Library Computing Prototype, 2014",TECHNOLOGY,leo.ortiz,687000,SOLD
819713,Denver Photographic Album,PHOTOGRAPH,heritagerowceramicsmuseum,477000,INACTIVE
819850,"St. Elian Parish Control Panel, 1907",INDUSTRIAL_OBJECT,elenacollector1,713000,SOLD
820432,"Iris Ortega, Green Passage, lithograph, 2007",PRINT,atlaspatelauctions,184000,UNDER_REVIEW
821150,"Elena Caldwell, House at Low Tide, 1838",PAINTING,sofia.rivera,425000,INACTIVE
821610,Historic Concert Cello — Group 4,MUSICAL_INSTRUMENT,henry.franklin,559000,AVAILABLE
821910,"Mercury Records Stained-Glass Window, 1776",ARCHITECTURAL_ELEMENT,rosemontmuseumofmoderncraftd,188000,AVAILABLE
822384,"Journal of the Detroit Expedition, 1788–1790",MANUSCRIPT,mina.singh,595000,SOLD
823631,Mosaic Interior Panel,ARCHITECTURAL_ELEMENT,windermerepublicartconservan,390000,AVAILABLE
823635,"Darius Caldwell, Harbour Series I, 2017",PAINTING,yara.diaz,2820000,FULLY_SUBSCRIBED
823705,"Screen-Used The North Courtyard Prop, 1950",FILM_PROP,windermeredesignheritage_org,1178000,FULLY_SUBSCRIBED
823963,River Bend,PAINTING,eastgateindustrialartsmuseum,1927000,FULLY_SUBSCRIBED
824441,Political Campaign Banner,HISTORIC_OBJECT,aaliyah.zimmerman,120000,INACTIVE
824483,Walnut Reading Chair — Group 6,FURNITURE,wellingtonmaterialcultureins,1128000,SOLD
824614,"Noelle Hart Tour Outfit and Backstage Passes, 1989",MUSIC_MEMORABILIA,ironwoodcraftpreservationsoc,824000,SOLD
824801,Science-Fiction Helmet Prop — Group 2,FILM_PROP,avane_alt,939000,SOLD
825088,"Pablo Picasso, Visage aux yeux rieurs, ceramic plate, 1969",CERAMIC,jade.campbell,435000,AVAILABLE
825384,"Screen-Used The North Courtyard Prop, 2010",FILM_PROP,reina.rivera,857000,SOLD
825470,Concorde Cabin Instrument Panel,TRANSPORTATION,zane.flores_director,2311000,INACTIVE
825529,Handwoven Wall Textile — Group 2,TEXTILE,chloe.singh,1319000,INACTIVE
825763,Victorian Era Monocle — Group 4,HISTORIC_OBJECT,liucollections,544000,SUBMITTED
826797,"Santiago Kapoor Exhibition Lamp Prototype, 1977",DESIGN_OBJECT,ftran_westhave,757000,REJECTED
827447,Historic Restaurant Sign — Group 4,HISTORIC_OBJECT,ashlandestatecollection,314000,AVAILABLE
828051,"Lucien Kapoor Concert Violin, 1813",MUSICAL_INSTRUMENT,aaliyah.zimmerman,1366000,FULLY_SUBSCRIBED
829247,"Redwood Civic Association Computing Prototype, 1951",TECHNOLOGY,elmsteadhistoricalsociety,1110000,SOLD
829475,"Felix Bennett, Blue Room with Fig Tree, lithograph, 1753",PRINT,tanglewoodmuseumofmoderncraf,278000,AVAILABLE
832641,"Harcourt Estate Computing Prototype, 1953",TECHNOLOGY,yara.shah,2325000,SOLD
834441,Modernist Writing Desk — Group 4,FURNITURE,lorenzo.ellis,632000,SOLD
835710,Nineteenth-Century Brass Transit Telescope,SCIENTIFIC_INSTRUMENT,malik.johnson,195000,AVAILABLE
836241,"Gabriel Navarro, The Reading Room, 1918",PAINTING,aldergrovefurnituredesignarc,650000,SOLD
836483,"Nadia Bell Couture Evening Coat, 1906",FASHION,EleanorRook,274000,UNDER_REVIEW
836498,Coastal Survey Atlas,MAP,chloe.singh,491000,INACTIVE
836511,Tour Outfit — Group 3,MUSIC_MEMORABILIA,jocelyn.huang,1410000,SOLD
837387,"Annotated Production Script, 1991",FILM_AND_MEDIA,khalil.kapoor,787000,SOLD
837571,"Annotated Production Script, 1928",FILM_AND_MEDIA,rosemonthistoricalsociety,280000,AVAILABLE
838117,Screen-Used Hero Prop — Group 2,FILM_PROP,millerauctionpartners,636000,SOLD
838649,Screen-Used Hero Prop,FILM_PROP,windermeremuseumofmoderncraf,1325000,FULLY_SUBSCRIBED
840619,"Harcourt Estate Material Culture Collection, 1864–1889",COLLECTION,elias.estrada,239000,INACTIVE
840644,"Rowan Ito, Blue Room with Fig Tree, 1979",PAINTING,nia.jensen,721000,SOLD
841653,Festival Mask with 1905 Collection Notes,ETHNOGRAPHIC_OBJECT,akira.bennett,587000,SOLD
841821,Historic Restaurant Sign — Group 7,HISTORIC_OBJECT,OscarBexley,247000,UNDER_REVIEW
843448,"Rafael Rivera, Chicago at Night, 1970",PHOTOGRAPH,oakhollowmuseumofappliedarts,657000,SOLD
843941,"Sofia Ortega, After the Storm, bronze, 1935",SCULPTURE,theo.foster,1811000,INACTIVE
845317,"Milo Roth Precision Microscope, 1982",SCIENTIFIC_INSTRUMENT,isaac.rivera,842000,WITHDRAWN
846239,"Rosa Alvarez Library Chair, 1765",FURNITURE,ruby.dubois,1533000,SOLD
846734,"Louise Bourgeois, Spider IV, conceived 1996 and cast 1997",SCULPTURE,lana.vasquez,8100000,DISPUTED
847379,"Bay City Foundry Silver Presentation Service, 1872",METALWORK,redcedarfolkartfoundation,187000,AVAILABLE
847957,"St. Elian Parish Material Culture Collection, 1808–1833",COLLECTION,abigail.lee_curator,392000,AVAILABLE
848043,Foundry Pressure Gauge — Group 3,INDUSTRIAL_OBJECT,ronanA,69000,UNDER_REVIEW
848109,Concert Poster Archive — Group 3,MUSIC_MEMORABILIA,windermeredesignheritage_org,656000,SOLD
848360,"Arthur Mercer, New York at Night, 1887",PHOTOGRAPH,jade.campbell,792000,WITHDRAWN
849464,Harbour Series I Study,DRAWING,quinn.cho,405000,RESERVED
849534,"Linden Library Control Panel, 1907",INDUSTRIAL_OBJECT,yorkfieldfurnituredesignarch,546000,SOLD
851025,The Long Platform,PAINTING,eastgateindustrialartsmuseum,440000,AVAILABLE
