exp_id;amount;d_id;description;date;requested_by;approved_by
501131;1550.00;4110;Provenance research services;2024-11-08;47132966;23062301
501132;1057.66;5200;KYC and due diligence usage;2024-11-08;75941901;64166280
501144;12830.00;5200;Due diligence and compliance services;2024-11-08;59497116;23121126
501153;3150.00;4110;Provenance research services;2024-11-08;47132966;23062301
501181;2631.28;6120;Payment reconciliation tooling;2024-11-08;37959476;26887263
501193;2164.68;6200;Recruitment services - Nov 2024;2024-11-08;21097316;11194139
501202;4480.40;6200;Recruitment services - Nov 2024;2024-11-08;33098996;63336966
501221;9080.15;4200;High-value shipment insurance;2024-11-08;81820605;23062302
501145;4660.00;4110;Catalogue due diligence - Nov 2024;2024-11-10;47132966;24090361
501180;10030.00;6200;Recruiting agency services;2024-11-11;33098996;64166280
501184;8890.00;4110;Catalogue due diligence - Nov 2024;2024-11-11;47132966;23121126
501204;2020.00;4110;Seller provenance review;2024-11-11;47132966;60706330
501219;4462.75;3200;Client relationship platform;2024-11-11;87658927;23121126
501224;14321.66;6120;Payment reconciliation tooling;2024-11-11;37959476;24090361
501147;1150.00;6120;Payment reconciliation tooling;2024-11-12;23121126;63336966
501159;4490.00;5200;Due diligence and compliance services;2024-11-12;90543121;63336966
501198;5589.19;5200;KYC and due diligence usage;2024-11-12;75941901;NULL
501190;1584.60;5200;Due diligence and compliance services;2024-11-14;35242525;23070303
501213;3560.00;5200;KYC and due diligence usage;2024-11-14;87292197;35242525
501220;910.00;2120;Cloud infrastructure - Nov 2024;2024-11-14;37959476;23121126
501149;12840.00;3200;Buyer relationship travel - Nov 2024;2024-11-18;72880343;23062302
501171;5420.00;6120;Payment reconciliation tooling;2024-11-18;87658927;23062301
501134;1140.00;3100;Seller partnership travel - Nov 2024;2024-11-20;54817760;72880343
501141;9990.00;4110;Provenance research services;2024-11-21;47132966;26887263
501155;9643.56;4200;Asset insurance services - Nov 2024;2024-11-21;60706330;23062301
501173;5300.59;5100;Outside counsel - transaction framework;2024-11-21;16498618;23121126
501185;1350.00;3200;Client relationship platform;2024-11-21;64166280;63336966
501191;3130.00;3200;Client relationship platform;2024-11-21;64166280;11194139
501230;9135.00;6200;Recruitment services - Nov 2024;2024-11-21;21097316;23121126
501187;2292.22;3200;Client relationship platform;2024-11-22;45562918;63336966
501215;2932.22;3200;Buyer relationship travel - Nov 2024;2024-11-22;16660212;14338498
501156;5220.00;4200;Insured storage services - Nov 2024;2024-11-25;67723916;26887263
501168;2099.49;3100;Seller partnership travel - Nov 2024;2024-11-26;64166280;26887263
501142;1840.00;4200;High-value shipment insurance;2024-11-27;63336966;23070303
501209;1182.27;3200;Client relationship platform;2024-11-28;87658927;23062301
501136;5490.00;5100;Legal services - corporate matters;2024-11-29;35242525;59497116
501160;992.90;3100;Seller partnership travel - Nov 2024;2024-11-29;52013329;64166280
501194;8477.44;5200;Due diligence and compliance services;2024-11-29;87292197;11194139
501225;17720.00;4200;High-value shipment insurance;2024-12-01;81820605;35242525
501175;2080.00;6120;Payment reconciliation tooling;2024-12-02;37959476;23062301
501176;3520.00;6200;Recruiting agency services;2024-12-02;21097316;35242525
501228;5370.00;5100;Legal services - commercial terms;2024-12-02;35242525;23070303
501154;1740.00;3200;Private client travel - Dec 2024;2024-12-03;64166280;72880343
501162;1800.00;4120;Independent appraisal services;2024-12-03;99260273;23121126
501189;1570.00;3100;Seller partnership travel - Dec 2024;2024-12-03;54817760;24090361
501216;1950.00;6200;New hire equipment and onboarding;2024-12-03;21097316;64166280
501222;18152.64;4200;High-value shipment insurance;2024-12-03;63336966;24090361
501151;470.00;6200;New hire equipment and onboarding;2024-12-04;33098996;23070303
501152;3071.87;5200;Due diligence and compliance services;2024-12-04;90543121;23121126
501196;3240.00;5200;KYC and due diligence usage;2024-12-04;90543121;23062302
501165;7010.00;4200;Logistics and custody services - Dec 2024;2024-12-05;60706330;32845340
501174;1470.00;6120;Payment reconciliation tooling;2024-12-05;87658927;14338498
501208;900.53;6200;New hire equipment and onboarding;2024-12-05;33098996;35242525
501211;8770.00;6200;Recruiting agency services;2024-12-05;21097316;32845340
501217;1400.00;3200;Client relationship platform;2024-12-05;77404927;23062301
501226;520.57;6200;Recruiting agency services;2024-12-06;21097316;59497116
501178;8760.00;4110;Provenance research services;2024-12-10;47132966;60706330
501182;3499.02;5200;KYC and due diligence usage;2024-12-10;87292197;14338498
501188;1377.22;2120;Cloud infrastructure - Dec 2024;2024-12-11;29956962;24090361
501133;8883.67;4200;High-value asset transport;2024-12-13;63336966;23121126
501179;4050.00;4200;High-value shipment insurance;2024-12-13;63336966;23070303
501203;2837.54;6120;Payment reconciliation tooling;2024-12-15;87658927;72880343
501192;3730.00;3200;Client relationship platform;2024-12-16;77404927;32845340
501140;5070.00;5100;Legal services - platform terms;2024-12-17;59497116;23070303
501210;7170.00;3200;Buyer relationship travel - Dec 2024;2024-12-17;45562918;23062301
501148;4810.00;3200;Buyer relationship travel - Dec 2024;2024-12-18;16660212;NULL
501158;6100.00;4200;High-value asset transport;2024-12-18;81820605;11194139
501164;2332.04;2120;Cloud infrastructure - Dec 2024;2024-12-18;90903063;23062301
501218;9799.93;4200;High-value shipment insurance;2024-12-19;67723916;64166280
501172;2420.00;5200;KYC and due diligence usage;2024-12-22;35242525;23070303
501195;3670.00;4200;Insured storage services - Dec 2024;2024-12-22;81820605;23070303
501199;8783.67;4200;High-value shipment insurance;2024-12-24;81820605;26887263
501150;6409.88;5200;Due diligence and compliance services;2024-12-25;87292197;23070303
501169;8850.00;4200;Insured storage services - Dec 2024;2024-12-25;63336966;23121126
501183;5270.00;5100;Legal services - corporate matters;2024-12-26;35242525;26887263
501139;10262.82;5100;Legal services - asset custody;2024-12-27;35242525;23121126
501167;890.00;2120;AWS Dec 2024;2024-12-27;29956962;32845340
501227;1130.00;4200;High-value asset transport;2024-12-27;60706330;59497116
501137;2330.00;5200;Due diligence and compliance services;2024-12-28;87292197;23121126
501146;7678.87;5100;Legal services - supplier agreement;2024-12-30;59497116;23062301
501161;3367.76;3200;Private client travel - Dec 2024;2024-12-30;16660212;23070303
501143;558.45;3200;Buyer relationship travel - Dec 2024;2024-12-31;45562918;32845340
501163;3450.00;3200;Buyer relationship travel - Dec 2024;2024-12-31;87658927;23121126
501177;4550.00;4110;Provenance research services;2024-12-31;47132966;23062302
501186;1601.98;2120;Cloud infrastructure - Dec 2024;2024-12-31;22619675;23121126
501197;13070.00;5100;Legal services - commercial terms;2024-12-31;59497116;23062301
501233;12080.00;4110;Provenance research services;2025-01-01;47132966;23121126
501293;3660.00;4120;Independent appraisal services;2025-01-02;99260273;23070303
501272;3690.60;4200;High-value shipment insurance;2025-01-03;63336966;11194139
501291;6510.00;5200;KYC and due diligence usage;2025-01-03;59497116;23121126
501245;4407.33;5200;KYC and due diligence usage;2025-01-05;59497116;23121126
501258;1075.63;2120;Cloud infrastructure - Jan 2025;2025-01-06;26887263;23121126
501302;11520.57;4200;High-value shipment insurance;2025-01-06;81820605;23121126
501309;9686.76;2200;Data reconciliation tooling;2025-01-06;11614912;23062301
501236;2630.00;4110;Catalogue due diligence - Jan 2025;2025-01-07;47132966;11194139
501242;1400.00;6200;New hire equipment and onboarding;2025-01-07;33098996;11194139
501314;5720.00;4200;Insured storage services - Jan 2025;2025-01-07;63336966;23070303
501315;5658.29;4200;Insured storage services - Jan 2025;2025-01-07;67723916;64166280
501316;10710.00;5100;Legal services - commercial terms;2025-01-07;16498618;23070303
501254;14110.00;4200;Logistics and custody services - Jan 2025;2025-01-08;81820605;23121126
501296;8480.00;5200;Due diligence and compliance services;2025-01-08;75941901;32845340
501308;2750.00;4110;Catalogue due diligence - Jan 2025;2025-01-08;47132966;23062301
501231;16650.00;4200;Logistics and custody services - Jan 2025;2025-01-10;63336966;23070303
501262;6090.00;6200;Recruiting agency services;2025-01-10;33098996;64166280
501317;2110.00;6120;Payment reconciliation tooling;2025-01-11;96187039;35242525
501299;6670.00;5100;Legal services - privacy and compliance;2025-01-13;16498618;72880343
501304;2100.00;3200;Buyer relationship travel - Jan 2025;2025-01-13;11220767;23062301
501319;2340.00;6120;Payment reconciliation tooling;2025-01-13;37959476;23070303
501284;8312.94;5100;Legal services - asset custody;2025-01-14;31215320;64166280
501234;800.00;4110;Seller provenance review;2025-01-15;47132966;23062302
501244;990.00;5100;Legal services - corporate matters;2025-01-15;35242525;63336966
501253;22060.00;4200;High-value shipment insurance;2025-01-15;81820605;64166280
501276;3330.00;4120;Independent appraisal services;2025-01-15;99260273;23121126
501239;1949.39;3200;Buyer relationship travel - Jan 2025;2025-01-16;16660212;23062302
501249;1730.00;7100;Temporary client support coverage;2025-01-20;95209691;23121126
501247;2100.00;4110;Catalogue due diligence - Jan 2025;2025-01-21;47132966;23062302
501311;6580.00;4200;High-value shipment insurance;2025-01-21;60706330;24090361
501270;2827.96;5200;KYC and due diligence usage;2025-01-22;87292197;23070303
501271;2460.00;4200;High-value asset transport;2025-01-23;81820605;14338498
501305;5570.00;4200;Insured storage services - Jan 2025;2025-01-23;60706330;26887263
501318;2240.52;3200;Client relationship platform;2025-01-23;72880343;23070303
501280;19580.00;4200;Secure custody transfer;2025-01-24;60706330;23062301
501300;4310.00;6200;Recruiting agency services;2025-01-24;21097316;32845340
501251;1457.83;7100;Client support platform - Jan 2025;2025-01-25;95209691;23062301
501273;11132.94;7100;Temporary client support coverage;2025-01-25;11194139;32845340
501268;896.46;2200;Data reconciliation tooling;2025-01-27;23062302;64166280
501243;5844.60;5200;KYC and due diligence usage;2025-01-28;90543121;11194139
501257;4450.99;2200;Data reconciliation tooling;2025-01-28;11614912;NULL
501269;1531.35;6120;Payment reconciliation tooling;2025-01-28;87658927;23121126
501279;5947.89;4110;Seller provenance review;2025-01-28;47132966;14338498
501298;2270.00;3200;Client relationship platform;2025-01-28;45562918;26887263
501265;2460.00;7100;Temporary client support coverage;2025-01-29;79784072;23062301
501267;16009.47;6200;Recruiting agency services;2025-01-29;33098996;26887263
501241;4559.49;6120;Payment reconciliation tooling;2025-01-30;23121126;23062301
501232;2548.20;2120;Cloud infrastructure - Jan 2025;2025-01-31;22619675;14338498
501260;6690.00;4200;Logistics and custody services - Jan 2025;2025-01-31;67723916;32845340
501277;3610.00;4110;Provenance research services;2025-01-31;47132966;23121126
501303;4820.00;4200;Logistics and custody services - Jan 2025;2025-01-31;60706330;64166280
501238;6590.00;4200;High-value shipment insurance;2025-02-03;60706330;23062301
501256;1630.00;6200;Recruiting agency services;2025-02-03;21097316;26887263
501237;1650.00;4120;Independent appraisal services;2025-02-04;99260273;23121126
501248;6960.00;5100;Outside counsel - corporate matters;2025-02-04;31215320;63336966
501306;1970.00;5200;Due diligence and compliance services;2025-02-04;35242525;60706330
501287;5710.00;4120;Independent appraisal services;2025-02-05;99260273;35242525
501292;6386.99;4200;Insured storage services - Feb 2025;2025-02-05;67723916;23121126
501264;6960.00;4200;High-value shipment insurance;2025-02-06;63336966;23062302
501274;2290.00;4200;Secure custody transfer;2025-02-06;60706330;63336966
501307;1720.00;7100;Temporary client support coverage;2025-02-06;79784072;23062302
501278;2070.00;5200;KYC and due diligence usage;2025-02-07;35242525;32845340
501312;3820.00;2200;Data reconciliation tooling;2025-02-07;24090361;23121126
501235;3360.00;4200;High-value shipment insurance;2025-02-08;81820605;63336966
501263;1420.00;7100;Temporary client support coverage;2025-02-10;95209691;23121126
501285;1663.18;5100;Legal services - asset custody;2025-02-10;31215320;23121126
501250;5343.76;5100;Legal services - privacy and compliance;2025-02-11;31215320;59497116
501252;1200.00;6200;New hire equipment and onboarding;2025-02-11;21097316;63336966
501320;2475.29;4200;Secure custody transfer;2025-02-11;63336966;14338498
501286;2860.00;4110;Catalogue due diligence - Feb 2025;2025-02-12;60601369;23121126
501295;1860.00;3200;Buyer relationship travel - Feb 2025;2025-02-12;64166280;23121126
501289;4182.89;6200;New hire equipment and onboarding;2025-02-13;21097316;63336966
501288;1900.00;3200;Buyer relationship travel - Feb 2025;2025-02-14;87658927;24090361
501290;16860.00;5200;Due diligence and compliance services;2025-02-14;75941901;23121126
501259;1090.00;6200;New hire equipment and onboarding;2025-02-17;21097316;14338498
501255;3370.18;2120;Cloud infrastructure - Feb 2025;2025-02-19;31626649;23070303
501261;13020.80;4200;Logistics and custody services - Feb 2025;2025-02-19;60706330;23070303
501281;1570.00;3200;Client relationship platform;2025-02-19;16660212;23062302
501282;8560.00;2200;Data reconciliation tooling;2025-02-20;22619675;60706330
501283;2460.00;4200;High-value shipment insurance;2025-02-21;81820605;23070303
501240;950.00;6200;Recruiting agency services;2025-02-24;21097316;32845340
501275;6340.00;2200;Data reconciliation tooling;2025-02-24;23062302;14338498
501297;2090.00;4120;Independent appraisal services;2025-02-24;99260273;23121126
501246;15505.48;5100;Legal services - transaction framework;2025-02-25;16498618;21097316
501266;940.00;7100;Temporary client support coverage;2025-02-26;87292197;23070303
501301;559.25;2200;Data reconciliation tooling;2025-02-26;24090361;35242525
501294;1592.75;7100;Temporary client support coverage;2025-02-27;79784072;23070303
501313;1430.00;3200;Buyer relationship travel - Feb 2025;2025-02-27;64166280;23121126
501310;1740.00;3200;Client relationship platform;2025-02-28;72880343;23062301
501344;5692.46;2120;Cloud infrastructure - Mar 2025;2025-03-03;84921849;23062302
501410;5208.38;4110;Catalogue due diligence - Mar 2025;2025-03-03;60601369;63336966
501348;3320.89;5200;KYC and due diligence usage;2025-03-05;35242525;11194139
501359;2460.00;4200;Secure custody transfer;2025-03-05;67723916;23121126
501364;5440.00;4110;Provenance research services;2025-03-05;87453291;23070303
501369;8938.07;4110;Seller provenance review;2025-03-05;87453291;23121126
501372;2270.00;6200;New hire equipment and onboarding;2025-03-05;21097316;23070303
501386;5810.00;6200;Recruiting agency services;2025-03-05;33098996;11194139
501390;7500.00;6120;Payment reconciliation tooling;2025-03-05;87658927;64166280
501324;4570.00;3200;Client relationship platform;2025-03-06;77404927;63336966
501333;1683.79;4200;Secure custody transfer;2025-03-06;67723916;14338498
501337;5610.00;4110;Seller provenance review;2025-03-06;60601369;11194139
501356;2130.00;6120;Payment reconciliation tooling;2025-03-06;23121126;26887263
501361;13041.53;3200;Buyer relationship travel - Mar 2025;2025-03-06;72880343;23121126
501388;4546.16;4200;High-value shipment insurance;2025-03-06;12370563;32845340
501352;3980.00;7100;Temporary client support coverage;2025-03-08;95209691;11194139
501322;2880.00;7100;Temporary client support coverage;2025-03-09;95209691;23121126
501327;1770.00;2200;Data platform services - Mar 2025;2025-03-10;23062302;35242525
501341;2730.00;6200;New hire equipment and onboarding;2025-03-11;21097316;23070303
501405;637.10;4110;Seller provenance review;2025-03-11;47132966;24090361
501346;4690.00;3200;Buyer relationship travel - Mar 2025;2025-03-12;42365420;23121126
501397;3420.00;2200;Data reconciliation tooling;2025-03-12;42026990;23070303
501406;473.48;2120;Cloud infrastructure - Mar 2025;2025-03-12;58076477;23121126
501328;1820.00;5200;KYC and due diligence usage;2025-03-13;75941901;23070303
501354;792.19;2120;Cloud infrastructure - Mar 2025;2025-03-13;63322433;14338498
501360;2270.00;6120;Transaction processing support - Mar 2025;2025-03-13;23121126;64166280
501382;9070.00;6200;Recruiting agency services;2025-03-13;21097316;11194139
501349;11630.00;4110;Catalogue due diligence - Mar 2025;2025-03-14;60601369;23070303
501383;2683.58;5200;KYC and due diligence usage;2025-03-14;90543121;26887263
501350;1790.00;6120;Payment reconciliation tooling;2025-03-17;87658927;21097316
501366;6915.75;6120;Payment reconciliation tooling;2025-03-17;87658927;23062301
501389;3510.00;4200;Secure custody transfer;2025-03-17;81820605;24090361
501336;2100.00;6200;New hire equipment and onboarding;2025-03-18;98283879;14338498
501396;2364.99;6120;Payment reconciliation tooling;2025-03-18;87658927;35242525
501334;3090.00;6200;Recruitment services - Mar 2025;2025-03-19;33098996;21097316
501342;6480.00;6120;Payment reconciliation tooling;2025-03-19;37959476;24090361
501374;3516.87;2200;Data reconciliation tooling;2025-03-19;42026990;35242525
501377;1308.66;3200;Buyer relationship travel - Mar 2025;2025-03-19;64166280;35242525
501392;2327.69;3200;Buyer relationship travel - Mar 2025;2025-03-19;77404927;59497116
501371;4730.00;4200;Logistics and custody services - Mar 2025;2025-03-20;60706330;23121126
501409;3880.00;5200;KYC and due diligence usage;2025-03-20;35242525;63336966
501321;3431.44;6120;Payment reconciliation tooling;2025-03-21;37959476;23070303
501340;13880.00;4200;High-value shipment insurance;2025-03-22;63336966;23070303
501358;4650.00;6120;Payment reconciliation tooling;2025-03-23;37959476;23062302
501330;4210.00;2200;Systems audit tooling;2025-03-24;72738553;32845340
501331;4614.88;3200;Buyer relationship travel - Mar 2025;2025-03-26;77404927;23062301
501332;1720.00;2200;Data reconciliation tooling;2025-03-26;69733054;23070303
501339;4030.00;2200;Data reconciliation tooling;2025-03-26;23062302;23062301
501338;1123.53;5200;KYC and due diligence usage;2025-03-27;90543121;23062301
501363;2970.00;3200;Private sales CRM - Mar 2025;2025-03-27;72880343;24090361
501375;4800.00;2120;Cloud infrastructure - Mar 2025;2025-03-27;29956962;23121126
501335;6061.40;6120;Payment reconciliation tooling;2025-03-28;37959476;64166280
501343;8020.00;5200;Buyer verification services - Mar 2025;2025-03-28;75941901;11194139
501379;7160.00;2200;Data reconciliation tooling;2025-03-28;24090361;14338498
501393;5650.00;4120;Independent appraisal services;2025-03-28;99260273;23062302
501399;2042.39;2200;Systems audit tooling;2025-03-28;72738553;23121126
501400;2390.00;6200;New hire equipment and onboarding;2025-03-28;33098996;35242525
501326;1880.00;7100;Client support platform - Mar 2025;2025-03-31;79784072;23121126
501351;6270.00;4110;Provenance research services;2025-03-31;60601369;35242525
501355;11050.00;5100;Legal services - platform terms;2025-03-31;16498618;21097316
501401;4683.48;4110;Provenance research services;2025-03-31;47132966;23062301
501376;7957.76;4200;High-value shipment insurance;2025-04-01;60706330;59497116
501408;5500.00;4200;High-value shipment insurance;2025-04-01;67723916;11194139
501391;2210.00;4200;High-value asset transport;2025-04-03;12370563;64166280
501353;3670.00;2120;Cloud infrastructure - Apr 2025;2025-04-04;58076477;23062301
501362;21179.05;5200;Due diligence and compliance services;2025-04-04;59497116;35242525
501394;2783.61;3200;Buyer relationship travel - Apr 2025;2025-04-04;77404927;59497116
501403;930.00;7100;Temporary client support coverage;2025-04-04;11194139;35242525
501365;6120.00;2120;Cloud infrastructure - Apr 2025;2025-04-06;63322433;23121126
501347;2990.00;3200;Buyer relationship travel - Apr 2025;2025-04-07;45562918;23062301
501368;8000.00;5100;Legal services - asset custody;2025-04-07;16498618;11194139
501370;989.53;4110;Provenance research services;2025-04-08;47132966;23121126
501384;3290.00;2200;Systems audit tooling;2025-04-08;69733054;23062302
501387;10789.49;4200;Insured storage services - Apr 2025;2025-04-08;81820605;23062302
501323;3570.00;5200;KYC and due diligence usage;2025-04-09;75941901;60706330
501395;2870.00;7100;Temporary client support coverage;2025-04-09;87292197;72880343
501380;1877.42;4200;Logistics and custody services - Apr 2025;2025-04-10;67723916;23070303
501404;2523.32;4200;Insured storage services - Apr 2025;2025-04-10;67723916;26887263
501407;3350.00;2200;Data reconciliation tooling;2025-04-10;42026990;59497116
501325;5160.00;4200;High-value shipment insurance;2025-04-11;12370563;23062301
501345;2740.00;3200;Client relationship platform;2025-04-11;11220767;24090361
501373;1450.00;2120;Cloud infrastructure - Apr 2025;2025-04-11;29956962;60706330
501385;8455.60;6120;Payment reconciliation tooling;2025-04-11;37959476;23070303
501398;3123.78;6200;Recruiting agency services;2025-04-11;98283879;23121126
501402;6430.00;5200;Due diligence and compliance services;2025-04-11;87292197;59497116
501381;2330.00;4200;High-value asset transport;2025-04-12;12370563;72880343
501329;6220.00;4200;Insured storage services - Apr 2025;2025-04-13;12370563;23062301
501357;3730.00;4110;Provenance research services;2025-04-13;47132966;60706330
501367;800.00;6120;Payment reconciliation tooling;2025-04-13;87658927;23062302
501378;10070.00;5200;Due diligence and compliance services;2025-04-13;59497116;23121126
501413;2360.00;4200;High-value shipment insurance;2025-04-14;12370563;23121126
501418;3870.00;6120;Payment reconciliation tooling;2025-04-14;96187039;60706330
501420;1460.00;4200;Secure custody transfer;2025-04-14;63336966;23121126
501446;6635.83;4120;Independent appraisal services;2025-04-14;99260273;21097316
501424;920.00;6120;Payment reconciliation tooling;2025-04-15;23121126;11194139
501440;5527.22;4110;Seller provenance review;2025-04-15;47132966;72880343
501448;8041.29;5100;Legal services - commercial terms;2025-04-15;31215320;23062301
501450;2720.00;4200;High-value shipment insurance;2025-04-15;81820605;23062302
501415;1040.00;4120;Independent appraisal services;2025-04-16;99260273;23062302
501423;1150.00;4110;Provenance research services;2025-04-16;60601369;23070303
501433;4490.00;7100;Temporary client support coverage;2025-04-16;79784072;23062301
501443;10630.00;2200;Data reconciliation tooling;2025-04-17;11614912;23062302
501417;1870.00;3200;Client relationship platform;2025-04-18;45562918;72880343
501427;797.82;2120;Cloud infrastructure - Apr 2025;2025-04-18;84921849;63336966
501435;6350.00;4110;Seller provenance review;2025-04-18;87453291;32845340
501449;2890.00;4110;Seller provenance review;2025-04-21;47132966;23121126
501414;6007.98;7100;Temporary client support coverage;2025-04-22;79784072;59497116
501422;3228.21;3200;Buyer relationship travel - Apr 2025;2025-04-22;77404927;23121126
501426;8562.42;4200;High-value shipment insurance;2025-04-22;81820605;23121126
501447;3220.00;4120;Independent appraisal services;2025-04-22;99260273;23121126
501416;3510.00;2120;Cloud infrastructure - Apr 2025;2025-04-24;26887263;23062301
501421;4252.65;2200;Data reconciliation tooling;2025-04-24;42026990;14338498
501429;3770.00;6120;Payment reconciliation tooling;2025-04-24;87658927;23062301
501431;9540.00;4200;High-value shipment insurance;2025-04-24;67723916;23062301
501438;1810.00;6110;Finance and reconciliation services;2025-04-24;23121126;14338498
501425;1260.00;5200;KYC and due diligence usage;2025-04-25;87292197;23062301
501428;1759.48;7100;Temporary client support coverage;2025-04-29;87292197;23121126
501432;2860.00;4200;Secure custody transfer;2025-04-29;63336966;23121126
501434;6770.00;3200;Buyer relationship travel - Apr 2025;2025-04-29;77404927;35242525
501437;4948.36;5200;KYC and due diligence usage;2025-04-29;35242525;23070303
501439;4270.00;4110;Seller provenance review;2025-04-29;47132966;23062301
501441;3430.00;2200;Data reconciliation tooling;2025-04-29;11614912;26887263
501442;4130.00;5200;KYC and due diligence usage;2025-04-29;90543121;23121126
501411;7100.00;3200;Buyer relationship travel - Apr 2025;2025-04-30;87658927;32845340
501412;4729.38;4110;Seller provenance review;2025-04-30;60601369;23070303
501419;2890.00;5200;KYC and due diligence usage;2025-04-30;35242525;60706330
501430;3690.00;4200;High-value shipment insurance;2025-04-30;63336966;35242525
501436;5430.00;4200;Secure custody transfer;2025-04-30;12370563;23062302
501444;1630.00;6120;Payment reconciliation tooling;2025-04-30;37959476;63336966
501445;2008.19;2120;Cloud infrastructure - Apr 2025;2025-04-30;31626649;23062301
